id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
14,2023-03-02T11:13:51.478347Z,46.510594943147,8.476221095539,-1.3956165473,-3.26,true,0.000,0.000,0.001,-0.000,-0.000,43,24,0,0.010,0.031,0.067,576,0,0,0,0.0002,0.0001,0.0000,0.0000
15,2023-03-02T11:45:09.540494Z,46.510597037829,8.476224823407,-1.3953817184,-3.30,true,0.000,0.000,0.001,-0.000,-0.000,45,23,0,0.014,0.032,0.067,610,0,0,0,0.0000,0.0001,0.0000,0.0000
16,2023-03-02T11:47:06.237683Z,46.510605541341,8.476229746317,-1.3937063772,-3.26,true,0.000,0.000,0.001,-0.000,-0.000,41,24,0,0.012,0.031,0.104,572,0,0,0,-0.0001,0.0000,-0.0000,0.0000
17,2023-03-02T12:13:26.077584Z,46.510592508417,8.476217210960,-1.3957360374,-3.43,true,0.000,0.000,0.001,-0.000,-0.000,37,23,0,0.010,0.028,0.066,492,0,0,0,0.0001,0.0001,-0.0000,0.0000
18,2023-03-02T12:31:53.983614Z,46.510609766958,8.476224904806,-1.3919037758,-4.25,true,0.000,0.000,0.001,0.000,-0.000,45,12,0,0.013,0.023,0.039,454,0,0,0,-0.0000,0.0000,-0.0000,0.0000
19,2023-03-02T08:04:52.191907Z,46.510846445151,8.476437705888,-1.4300719125,-4.22,true,0.000,0.000,0.009,0.000,0.000,30,7,0,0.014,0.033,0.059,137,0,0,0,-0.0001,0.0001,0.0000,0.0000
20,2023-03-02T08:05:12.793519Z,46.510862946782,8.476394693268,-1.4311781624,-3.89,true,0.000,0.000,0.010,-0.001,-0.000,30,8,0,0.020,0.045,0.060,139,0,0,0,-0.0002,0.0001,0.0000,0.0000
21,2023-03-02T08:27:55.005908Z,46.510607555180,8.476210002737,-1.3921383596,-4.39,true,0.000,0.000,0.000,-0.000,0.000,44,14,0,0.014,0.024,0.041,463,0,0,0,0.0000,0.0000,0.0000,0.0000
22,2023-03-02T10:08:13.859437Z,46.510626378832,8.476261871622,-1.3921529713,-3.52,true,0.001,0.000,0.004,-0.002,-0.000,37,23,0,0.011,0.031,0.068,517,0,0,0,0.0000,0.0002,-0.0000,0.0000
23,2023-03-02T10:39:37.410523Z,46.510576592520,8.476187986682,-1.3923199096,-4.38,true,0.000,0.000,0.001,0.000,0.000,52,15,0,0.014,0.024,0.038,650,0,0,0,0.0000,0.0000,0.0000,0.0000
24,2023-03-02T11:03:47.30617Z,46.510630472466,8.476248211339,-1.3947456151,-4.48,true,0.000,0.000,0.001,-0.000,-0.000,37,10,0,0.012,0.021,0.030,330,0,0,0,-0.0000,0.0000,-0.0000,0.0000
25,2023-03-02T11:03:52.936749Z,46.510630146869,8.476247990941,-1.3947173931,-4.39,true,0.000,0.000,0.001,-0.000,-0.000,36,14,0,0.012,0.026,0.043,420,0,0,0,0.0000,0.0000,-0.0000,0.0000
26,2023-03-02T11:04:22.946724Z,46.510640752702,8.476258176775,-1.3958465178,-4.54,true,0.000,0.000,0.002,-0.000,-0.000,44,7,0,0.013,0.019,0.027,271,0,0,0,-0.0000,0.0000,-0.0000,0.0000
27,2023-03-02T11:04:24.0414Z,46.510616332586,8.476247346635,-1.3930896789,-4.28,true,0.002,0.000,0.009,-0.004,-0.001,37,11,0,0.024,0.030,0.044,311,0,0,0,0.0000,0.0002,0.0000,0.0000
28,2023-03-02T11:04:24.940081Z,46.510638353596,8.476249263999,-1.3962444655,-4.50,true,0.002,0.000,0.004,-0.005,-0.001,34,6,0,0.012,0.017,0.028,163,0,0,0,-0.0002,0.0002,0.0000,0.0000
29,2023-03-02T11:04:25.455132Z,46.510640305187,8.476254690637,-1.3950989946,-4.25,true,0.000,0.000,0.001,0.000,-0.000,49,16,0,0.012,0.027,0.070,604,0,0,0,0.0000,0.0000,-0.0000,0.0000
30,2023-03-02T11:04:27.837532Z,46.510639726335,8.476253941373,-1.3950504987,-4.07,true,0.000,0.000,0.001,-0.000,0.000,47,20,0,0.012,0.030,0.070,636,0,0,0,-0.0000,0.0000,-0.0000,0.0000
31,2023-03-02T11:04:31.092468Z,46.510633618832,8.476250460541,-1.3949510409,-4.34,true,0.000,0.000,0.001,-0.000,-0.000,35,13,0,0.012,0.025,0.043,380,0,0,0,0.0000,0.0000,-0.0000,0.0000
32,2023-03-02T11:04:35.955585Z,46.510632004093,8.476250785025,-1.3949820445,-4.44,true,0.000,0.000,0.001,-0.000,-0.000,33,14,0,0.012,0.026,0.043,395,0,0,0,-0.0000,0.0000,0.0000,0.0000
33,2023-03-02T11:04:47.213485Z,46.510637722364,8.476249741140,-1.3945445791,-4.40,true,0.000,0.000,0.001,0.000,-0.000,34,11,0,0.012,0.023,0.033,348,0,0,0,-0.0000,0.0000,0.0000,0.0000
34,2023-03-02T11:04:54.139528Z,46.510645742171,8.476256677694,-1.3948187489,-4.29,true,0.000,0.000,0.001,-0.000,-0.000,36,13,0,0.012,0.024,0.044,438,0,0,0,-0.0000,0.0000,-0.0000,0.0000
35,2023-03-02T11:05:00.669882Z,46.510639697283,8.476256533989,-1.3953641548,-4.40,true,0.000,0.000,0.002,-0.000,-0.000,56,8,0,0.012,0.017,0.028,412,0,0,0,0.0000,0.0000,-0.0000,0.0000
36,2023-03-02T11:05:04.416489Z,46.510642582521,8.476255140451,-1.3949741234,-4.42,true,0.000,0.000,0.002,0.000,-0.000,52,11,0,0.012,0.024,0.034,523,0,0,0,0.0000,0.0000,-0.0000,0.0000
37,2023-03-02T11:05:04.591991Z,46.510641013435,8.476251033332,-1.3945498094,-4.15,true,0.000,0.000,0.001,-0.000,0.000,37,19,0,0.012,0.029,0.070,493,0,0,0,-0.0000,0.0000,0.0000,0.0000
38,2023-03-02T11:05:10.277267Z,46.510642506942,8.476253739785,-1.3948187848,-3.71,true,0.000,0.000,0.001,-0.000,0.000,37,22,0,0.012,0.032,0.070,546,0,0,0,-0.0001,0.0000,0.0000,0.0000
39,2023-03-02T11:06:22.89665Z,46.510633565709,8.476250673823,-1.3949092462,-4.33,true,0.000,0.000,0.001,-0.000,-0.000,33,13,0,0.012,0.025,0.043,371,0,0,0,0.0000,0.0000,0.0000,0.0000
40,2023-03-02T11:07:47.672299Z,46.510638902787,8.476256132239,-1.3955844879,-4.42,true,0.000,0.000,0.002,-0.000,-0.000,55,7,0,0.012,0.015,0.028,358,0,0,0,-0.0000,0.0000,0.0000,0.0000
41,2023-03-02T11:07:49.408945Z,46.510653600115,8.476272009650,-1.3959784090,-4.37,true,0.000,0.000,0.002,-0.000,-0.000,53,11,0,0.012,0.022,0.035,427,0,0,0,-0.0000,0.0001,0.0000,0.0000
42,2023-03-02T11:07:51.466956Z,46.510642493533,8.476251441314,-1.3942761961,-4.41,true,0.000,0.000,0.001,-0.000,-0.000,37,9,0,0.011,0.018,0.029,317,0,0,0,-0.0000,0.0000,-0.0000,0.0000
43,2023-03-02T11:08:01.067548Z,46.510642258392,8.476258521260,-1.3953916663,-3.86,true,0.002,0.000,0.002,-0.003,-0.000,39,21,0,0.012,0.032,0.059,533,0,0,0,-0.0001,0.0002,-0.0000,0.0000
44,2023-03-02T11:09:20.886657Z,46.510628532042,8.476243146814,-1.3939783982,-3.68,true,0.000,0.000,0.001,0.000,0.000,41,18,0,0.012,0.028,0.047,493,0,0,0,0.0000,0.0000,-0.0000,0.0000
45,2023-03-02T11:09:21.169094Z,46.510628002627,8.476243880902,-1.3939818031,-4.56,true,0.000,0.000,0.001,0.000,-0.000,38,9,0,0.012,0.017,0.032,330,0,0,0,0.0000,0.0000,0.0000,0.0000
46,2023-03-02T11:09:23.26681Z,46.510628442355,8.476244037439,-1.3940980867,-4.30,true,0.000,0.000,0.001,-0.000,-0.000,43,15,0,0.012,0.026,0.042,502,0,0,0,-0.0000,0.0000,-0.0000,0.0000
47,2023-03-02T11:10:40.805053Z,46.510645341991,8.476269355142,-1.3951202540,-4.43,true,0.000,0.000,0.001,0.000,-0.000,50,8,0,0.012,0.017,0.028,336,0,0,0,-0.0000,0.0000,0.0000,0.0000
48,2023-03-02T11:11:08.384305Z,46.510632948511,8.476260082770,-1.3949922113,-4.16,true,0.001,0.002,0.003,-0.004,-0.000,39,17,0,0.012,0.027,0.045,460,0,0,0,0.0000,0.0002,-0.0000,0.0000
49,2023-03-02T11:13:16.069906Z,46.510640240737,8.476252554346,-1.3948142901,-4.22,true,0.000,0.000,0.001,-0.000,-0.000,40,15,0,0.012,0.026,0.043,518,0,0,0,-0.0000,0.0000,-0.0000,0.0000
50,2023-03-02T11:14:39.936109Z,46.510640746182,8.476263325888,-1.3950805156,-4.18,true,0.000,0.000,0.001,-0.000,0.000,44,17,0,0.012,0.028,0.045,570,0,0,0,-0.0000,0.0000,-0.0000,0.0000
51,2023-03-02T11:14:47.746409Z,46.510607315119,8.476222098152,-1.3934722467,-4.44,true,0.000,0.000,0.000,-0.000,-0.000,41,14,0,0.012,0.025,0.041,454,0,0,0,0.0000,0.0000,-0.0000,0.0000
52,2023-03-02T11:32:56.87327Z,46.510643270162,8.476259662159,-1.3955714250,-4.36,true,0.000,0.000,0.001,0.000,-0.000,46,8,0,0.012,0.017,0.028,336,0,0,0,0.0000,0.0000,-0.0000,0.0000
53,2023-03-02T11:32:58.619979Z,46.510639223704,8.476254702407,-1.3951241452,-4.25,true,0.000,0.000,0.001,-0.000,-0.000,44,14,0,0.012,0.025,0.044,534,0,0,0,-0.0000,0.0000,-0.0000,0.0000
54,2023-03-02T11:32:58.662488Z,46.510643245488,8.476261044710,-1.3958462131,-4.42,true,0.000,0.000,0.002,-0.000,-0.000,48,7,0,0.012,0.019,0.028,285,0,0,0,0.0000,0.0000,-0.0000,0.0000
55,2023-03-02T11:33:00.589542Z,46.510643509765,8.476260698628,-1.3956690157,-4.30,true,0.000,0.000,0.001,-0.000,-0.000,40,10,0,0.012,0.022,0.034,369,0,0,0,-0.0000,0.0000,0.0000,0.0000
56,2023-03-02T11:33:03.423117Z,46.510651767218,8.476270201123,-1.3960047834,-4.49,true,0.000,0.000,0.002,-0.000,-0.000,45,9,0,0.012,0.019,0.028,318,0,0,0,-0.0000,0.0000,0.0000,0.0000
57,2023-03-02T11:33:04.607169Z,46.510643050721,8.476256961224,-1.3952226619,-4.20,true,0.000,0.000,0.001,-0.000,-0.000,50,16,0,0.012,0.027,0.044,671,0,0,0,-0.0000,0.0000,0.0000,0.0000
58,2023-03-02T11:33:05.471835Z,46.510633505152,8.476251552846,-1.3948568395,-4.06,true,0.003,0.000,0.009,-0.005,-0.000,38,16,0,0.012,0.027,0.046,440,0,0,0,-0.0000,0.0002,-0.0000,0.0000
59,2023-03-02T11:33:05.701942Z,46.510644818369,8.476259595036,-1.3952733674,-4.26,true,0.000,0.000,0.001,-0.000,-0.000,55,15,0,0.012,0.027,0.044,711,0,0,0,-0.0000,0.0000,-0.0000,0.0000
60,2023-03-02T11:33:05.853175Z,46.510642541231,8.476258677579,-1.3954124973,-4.19,true,0.000,0.000,0.001,-0.000,-0.000,54,15,0,0.012,0.027,0.044,676,0,0,0,-0.0000,0.0000,-0.0000,0.0000
61,2023-03-02T11:33:07.188432Z,46.510632555699,8.476249695419,-1.3948697012,-4.36,true,0.000,0.000,0.001,-0.000,-0.000,34,14,0,0.012,0.026,0.043,391,0,0,0,0.0000,0.0000,0.0000,0.0000
62,2023-03-02T11:33:07.996551Z,46.510636648652,8.476252863229,-1.3949958620,-4.41,true,0.000,0.000,0.001,-0.000,-0.000,56,8,0,0.012,0.017,0.028,438,0,0,0,0.0000,0.0000,0.0000,0.0000
63,2023-03-02T11:33:08.06148Z,46.510644171176,8.476258050574,-1.3952472918,-4.01,true,0.000,0.000,0.001,-0.000,0.000,59,20,0,0.012,0.030,0.071,831,0,0,0,-0.0000,0.0000,0.0000,0.0000
64,2023-03-02T11:33:08.172159Z,46.510641758813,8.476259100575,-1.3956696450,-4.44,true,0.000,0.000,0.002,0.000,-0.000,47,6,0,0.012,0.017,0.028,267,0,0,0,-0.0000,0.0000,0.0000,0.0000
65,2023-03-02T11:33:08.466867Z,46.510640096012,8.476254901121,-1.3951436228,-4.37,true,0.000,0.000,0.001,0.000,-0.000,50,13,0,0.012,0.024,0.036,588,0,0,0,-0.0000,0.0000,-0.0000,0.0000
66,2023-03-02T11:33:08.564491Z,46.510635610093,8.476249833291,-1.3946728911,-4.54,true,0.000,0.000,0.001,-0.000,-0.000,43,9,0,0.012,0.018,0.031,360,0,0,0,0.0000,0.0000,-0.0000,0.0000
67,2023-03-02T11:33:08.993595Z,46.510640922222,8.476259218841,-1.3957793618,-4.33,true,0.000,0.000,0.001,-0.000,-0.000,47,12,0,0.012,0.024,0.034,467,0,0,0,-0.0000,0.0000,0.0000,0.0000
68,2023-03-02T11:33:09.943883Z,46.510646004699,8.476262459394,-1.3956791678,-4.41,true,0.000,0.000,0.002,-0.000,-0.000,46,8,0,0.012,0.017,0.028,309,0,0,0,-0.0000,0.0000,0.0000,0.0000
69,2023-03-02T11:33:12.289198Z,46.510642079155,8.476258591254,-1.3955909097,-4.36,true,0.000,0.000,0.003,-0.001,-0.000,44,7,0,0.012,0.015,0.027,268,0,0,0,-0.0000,0.0000,-0.0000,0.0000
70,2023-03-02T11:33:13.497648Z,46.510641660642,8.476254752932,-1.3949553205,-4.32,true,0.000,0.000,0.001,-0.000,-0.000,45,13,0,0.012,0.024,0.043,531,0,0,0,-0.0000,0.0000,-0.0000,0.0000
71,2023-03-02T11:33:13.989054Z,46.510639546751,8.476254017286,-1.3950505220,-4.13,true,0.000,0.000,0.001,-0.000,0.000,62,20,0,0.012,0.030,0.047,877,0,0,0,-0.0000,0.0000,0.0000,0.0000
72,2023-03-02T11:33:14.713119Z,46.510641458103,8.476254858107,-1.3948974600,-4.36,true,0.000,0.000,0.001,-0.000,-0.000,40,12,0,0.012,0.025,0.043,428,0,0,0,0.0000,0.0000,0.0000,0.0000
73,2023-03-02T11:33:17.620856Z,46.510639313526,8.476255699729,-1.3954472548,-4.35,true,0.000,0.000,0.001,0.000,-0.000,46,11,0,0.012,0.024,0.032,441,0,0,0,-0.0000,0.0000,0.0000,0.0000
74,2023-03-02T11:33:17.815192Z,46.510641806845,8.476258694030,-1.3955380910,-4.28,true,0.000,0.000,0.001,-0.000,-0.000,55,14,0,0.012,0.026,0.044,629,0,0,0,-0.0000,0.0000,-0.0000,0.0000
75,2023-03-02T11:33:18.421248Z,46.510638659441,8.476256182667,-1.3956016618,-4.44,true,0.000,0.000,0.002,0.000,-0.000,43,6,0,0.012,0.017,0.028,248,0,0,0,0.0000,0.0000,0.0000,0.0000
76,2023-03-02T11:33:18.630049Z,46.510647006207,8.476260957618,-1.3953842572,-4.39,true,0.000,0.000,0.002,-0.001,-0.000,40,10,0,0.012,0.021,0.044,309,0,0,0,0.0000,0.0000,0.0000,0.0000
77,2023-03-02T11:33:19.235864Z,46.510631966687,8.476250436767,-1.3948036640,-4.17,true,0.003,0.000,0.010,-0.006,-0.000,36,14,0,0.012,0.026,0.043,400,0,0,0,0.0000,0.0001,-0.0000,0.0000
78,2023-03-02T11:33:19.740741Z,46.510653543678,8.476271972840,-1.3960020287,-4.41,true,0.000,0.000,0.002,0.000,-0.000,43,8,0,0.012,0.017,0.028,294,0,0,0,-0.0000,0.0000,-0.0000,0.0000
79,2023-03-02T11:33:20.746578Z,46.510638866472,8.476252183720,-1.3948241759,-4.15,true,0.000,0.000,0.001,-0.000,-0.000,40,18,0,0.012,0.028,0.070,529,0,0,0,-0.0000,0.0000,0.0000,0.0000
80,2023-03-02T11:33:21.588099Z,46.510646158785,8.476256888072,-1.3949037752,-4.12,true,0.000,0.000,0.001,-0.000,0.000,36,18,0,0.012,0.028,0.045,485,0,0,0,0.0000,0.0000,-0.0000,0.0000
81,2023-03-02T11:33:21.649687Z,46.510611001631,8.476237078675,-1.3941568493,-4.60,true,0.000,0.000,0.002,-0.000,-0.000,39,5,0,0.011,0.017,0.023,185,0,0,0,-0.0001,0.0000,-0.0000,0.0000
82,2023-03-02T11:33:27.040736Z,46.510642411183,8.476253739376,-1.3948194146,-3.74,true,0.000,0.000,0.001,-0.000,0.000,42,22,0,0.012,0.032,0.070,605,0,0,0,-0.0000,0.0000,-0.0000,0.0000
83,2023-03-02T11:33:29.455534Z,46.510642264469,8.476258159379,-1.3954748712,-3.82,true,0.000,0.000,0.001,-0.000,0.000,47,21,0,0.012,0.032,0.071,617,0,0,0,-0.0000,0.0000,-0.0000,0.0000
84,2023-03-02T11:33:31.457811Z,46.510641677161,8.476251396208,-1.3942929096,-4.44,true,0.000,0.000,0.001,-0.000,-0.000,35,10,0,0.011,0.021,0.034,326,0,0,0,0.0000,0.0000,0.0000,0.0000
85,2023-03-02T11:33:32.996015Z,46.510639135793,8.476253941547,-1.3950512416,-4.06,true,0.000,0.000,0.001,-0.000,0.000,46,19,0,0.012,0.028,0.070,611,0,0,0,-0.0000,0.0000,0.0000,0.0000
86,2023-03-02T11:33:33.152532Z,46.510642156424,8.476255016614,-1.3949270170,-4.26,true,0.000,0.000,0.001,-0.000,-0.000,45,15,0,0.012,0.026,0.043,591,0,0,0,-0.0000,0.0000,0.0000,0.0000
87,2023-03-02T11:33:34.182328Z,46.510645996885,8.476257363235,-1.3948946686,-4.16,true,0.000,0.000,0.001,-0.000,0.000,38,16,0,0.012,0.027,0.044,506,0,0,0,-0.0000,0.0000,-0.0000,0.0000
88,2023-03-02T11:33:34.761066Z,46.510640011374,8.476255711638,-1.3951663817,-4.22,true,0.000,0.000,0.001,-0.000,-0.000,54,17,0,0.012,0.027,0.070,717,0,0,0,0.0000,0.0000,0.0000,0.0000
89,2023-03-02T11:33:35.068253Z,46.510642065094,8.476258408666,-1.3954067189,-4.21,true,0.000,0.000,0.001,-0.000,-0.000,59,15,0,0.012,0.027,0.044,777,0,0,0,-0.0000,0.0000,-0.0000,0.0000
90,2023-03-02T11:33:35.541476Z,46.510637813012,8.476254905393,-1.3955606912,-4.51,true,0.000,0.000,0.003,-0.001,-0.000,41,5,0,0.012,0.015,0.024,200,0,0,0,-0.0000,0.0000,-0.0000,0.0000
91,2023-03-02T11:33:35.595633Z,46.510642917632,8.476260645135,-1.3958370396,-4.49,true,0.000,0.000,0.003,-0.001,-0.000,43,7,0,0.012,0.015,0.027,256,0,0,0,-0.0000,0.0000,-0.0000,0.0000
92,2023-03-02T11:33:35.989779Z,46.510645980677,8.476254321762,-1.3944544861,-4.29,true,0.000,0.000,0.001,-0.000,-0.000,35,13,0,0.011,0.024,0.043,422,0,0,0,0.0000,0.0000,0.0000,0.0000
93,2023-03-02T11:33:36.141284Z,46.510641855279,8.476254677714,-1.3949317199,-4.35,true,0.000,0.000,0.001,0.000,-0.000,49,8,0,0.012,0.017,0.028,376,0,0,0,-0.0000,0.0000,-0.0000,0.0000
94,2023-03-02T11:33:36.344217Z,46.510643436739,8.476260843201,-1.3958788222,-4.44,true,0.000,0.000,0.002,-0.000,-0.000,49,7,0,0.012,0.015,0.028,312,0,0,0,-0.0000,0.0000,0.0000,0.0000
95,2023-03-02T11:33:36.464946Z,46.510642561653,8.476257086313,-1.3952172960,-4.16,true,0.000,0.000,0.001,-0.000,-0.000,58,16,0,0.012,0.027,0.044,784,0,0,0,-0.0000,0.0000,-0.0000,0.0000
96,2023-03-02T11:33:36.724383Z,46.510650063003,8.476261571522,-1.3950659470,-4.14,true,0.000,0.000,0.001,-0.000,-0.000,34,16,0,0.012,0.027,0.044,448,0,0,0,0.0000,0.0000,0.0000,0.0000
97,2023-03-02T11:33:40.768038Z,46.510647325944,8.476261780126,-1.3953929651,-4.36,true,0.000,0.000,0.001,0.000,-0.000,46,9,0,0.012,0.019,0.032,361,0,0,0,-0.0000,0.0000,0.0000,0.0000
98,2023-03-02T11:33:42.748013Z,46.510642119330,8.476259250816,-1.3953330254,-4.16,true,0.001,0.000,0.006,-0.001,0.001,39,13,0,0.012,0.032,0.047,170,0,0,0,-0.0000,0.0002,-0.0000,0.0000
99,2023-03-02T11:33:42.933806Z,46.510639637812,8.476256995912,-1.3953526738,-4.36,true,0.000,0.000,0.002,-0.000,-0.000,49,7,0,0.012,0.015,0.028,327,0,0,0,-0.0000,0.0000,0.0000,0.0000
100,2023-03-02T11:33:44.922451Z,46.510647466205,8.476258823408,-1.3952694219,-4.14,true,0.000,0.000,0.002,-0.001,0.000,42,13,0,0.012,0.034,0.047,307,0,0,0,0.0000,0.0000,0.0000,0.0000
101,2023-03-02T11:33:46.841098Z,46.510639114579,8.476251910017,-1.3948085993,-4.21,true,0.000,0.000,0.001,-0.000,0.000,35,16,0,0.012,0.028,0.046,450,0,0,0,-0.0000,0.0000,0.0000,0.0000
102,2023-03-02T11:33:46.91878Z,46.510638986051,8.476252034670,-1.3947909224,-4.21,true,0.000,0.000,0.001,-0.000,-0.000,40,15,0,0.012,0.026,0.043,517,0,0,0,-0.0000,0.0000,0.0000,0.0000
103,2023-03-02T11:33:49.907024Z,46.510628494392,8.476268475706,-1.3919214760,-4.64,true,0.000,0.000,0.001,-0.001,0.000,33,6,0,0.010,0.015,0.029,170,0,0,0,0.0000,0.0000,-0.0000,0.0000
104,2023-03-02T11:33:54.496688Z,46.510638363631,8.476254502792,-1.3954006472,-4.33,true,0.000,0.000,0.001,-0.000,-0.000,41,9,0,0.012,0.019,0.031,359,0,0,0,-0.0000,0.0000,0.0000,0.0000
105,2023-03-02T11:33:55.928086Z,46.510646228715,8.476254069378,-1.3944790066,-4.16,true,0.000,0.000,0.001,-0.000,-0.000,33,18,0,0.011,0.028,0.047,473,0,0,0,-0.0000,0.0000,0.0000,0.0000
106,2023-03-02T11:33:56.646537Z,46.510638212679,8.476256400059,-1.3954487177,-4.35,true,0.000,0.000,0.002,-0.001,0.000,40,14,0,0.012,0.027,0.044,465,0,0,0,0.0000,0.0000,0.0000,0.0000
107,2023-03-02T11:34:01.034263Z,46.510610973572,8.476229336891,-1.3923232543,-4.18,true,0.000,0.000,0.000,-0.000,0.000,50,19,0,0.013,0.029,0.066,618,0,0,0,0.0000,0.0000,-0.0000,0.0000
108,2023-03-02T11:34:07.382982Z,46.510650006625,8.476259970983,-1.3948338966,-4.34,true,0.000,0.000,0.001,-0.000,-0.000,35,12,0,0.011,0.024,0.044,350,0,0,0,-0.0000,0.0000,0.0000,0.0000
109,2023-03-02T11:34:16.204951Z,46.510630812307,8.476246145527,-1.3963687712,-3.63,true,0.001,0.000,0.059,0.009,0.009,30,6,0,0.011,0.017,0.027,158,0,0,0,-0.0002,0.0002,0.0000,0.0000
110,2023-03-02T11:34:18.581859Z,46.510642645284,8.476256388139,-1.3952099263,-4.23,true,0.000,0.000,0.001,-0.000,0.000,46,13,0,0.012,0.027,0.044,521,0,0,0,-0.0000,0.0000,-0.0000,0.0000
111,2023-03-02T11:34:21.569643Z,46.510644162414,8.476259889803,-1.3956314703,-4.21,true,0.000,0.000,0.001,-0.000,-0.000,46,16,0,0.012,0.027,0.044,569,0,0,0,-0.0000,0.0000,0.0000,0.0000
112,2023-03-02T11:34:21.735669Z,46.510640266072,8.476255668933,-1.3951424662,-4.28,true,0.000,0.000,0.001,-0.000,-0.000,50,14,0,0.012,0.025,0.044,621,0,0,0,-0.0000,0.0000,0.0000,0.0000
113,2023-03-02T11:34:25.943922Z,46.510630179699,8.476244647984,-1.3941070701,-4.49,true,0.000,0.000,0.001,0.000,-0.000,37,11,0,0.012,0.023,0.033,367,0,0,0,-0.0000,0.0000,-0.0000,0.0000
114,2023-03-02T11:34:28.627939Z,46.510645436229,8.476258161307,-1.3950997061,-4.28,true,0.000,0.000,0.001,-0.000,-0.000,41,13,0,0.012,0.024,0.044,490,0,0,0,-0.0000,0.0000,-0.0000,0.0000
115,2023-03-02T11:34:29.054585Z,46.510644042194,8.476260567541,-1.3955626987,-4.33,true,0.000,0.000,0.001,-0.000,-0.000,53,10,0,0.012,0.022,0.032,465,0,0,0,0.0000,0.0000,0.0000,0.0000
