ID,LAT,LON,DEPTH,X,Y,Z,YR,MO,DY,HR,MI,SC,MAG,A,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,Pazim,Pdip,Tazim,Tdip,Q,Type,Loc,time
14535,50.2347,12.4553,-6.688,318528.9491350063,5567824.8289127685,-6688.0,2013,9,16,13,1,0,1.2,0,321.77,30.52,-84.03,134.85,59.66,-93.51,234.83,75.08,42.59,14.6,1,,,2013-09-16 13:01:00
14539,50.2385,12.4466,-8.764,317923.07862377923,5568268.500205682,-8764.0,2013,11,1,15,19,0,0.59,0,71.73,88.8,174.19,161.85,84.19,1.21,153.07,3.25,63.35,-4.95,1,,,2013-11-01 15:19:00
14540,50.2403,12.4557,-6.527,318578.73596754344,5568446.402593423,-6527.0,2013,11,1,18,24,0,0.89,0,276.38,69.67,-143.94,172.18,56.5,-24.63,311.41,-39.49,228.33,8.32,1,,,2013-11-01 18:24:00
14543,50.257,12.4471,-6.95,318029.2265378889,5570323.910338292,-6950.0,2013,11,16,14,7,0,0.9,0,277.0,66.88,-156.44,177.28,68.43,-24.97,133.24,32.52,222.59,-1.02,1,,,2013-11-16 14:07:00
14544,50.2563,12.4479,-6.924,318083.5766753888,5570244.137299932,-6924.0,2013,11,16,14,9,0,0.89,0,274.74,61.75,-145.98,167.02,60.47,-32.95,138.64,43.09,49.38,-0.79,1,,,2013-11-16 14:09:00
14620,50.2261,12.4452,-8.773,317775.98246929515,5566893.42696872,-8773.0,2014,5,24,14,43,0,0.51,0,326.92,88.96,20.36,236.54,69.65,178.9,170.1,13.48,256.42,-15.0,1,,,2014-05-24 14:43:00
14620,50.2261,12.4452,-8.773,317775.98246929515,5566893.42696872,-8773.0,2014,5,24,14,43,0,0.51,0,326.92,88.96,20.36,236.54,69.65,178.9,170.1,13.48,256.42,-15.0,1,,,2014-05-24 14:43:00
14629,50.2246,12.4461,-8.909,317834.4518519845,5566724.472799823,-8909.0,2014,5,24,14,45,0,0.51,0,338.88,88.48,26.92,248.11,63.09,178.29,159.73,17.53,63.2,19.8,1,,,2014-05-24 14:45:00
14632,50.2212,12.4477,-8.715,317935.61490903946,5566342.587864663,-8715.0,2014,5,24,14,46,0,0.66,0,157.89,86.56,-31.19,249.96,58.87,-175.99,160.62,24.08,241.84,-18.85,1,,,2014-05-24 14:46:00
14632,50.2212,12.4477,-8.715,317935.61490903946,5566342.587864663,-8715.0,2014,5,24,14,46,0,0.66,0,157.89,86.56,-31.19,249.96,58.87,-175.99,160.62,24.08,241.84,-18.85,1,,,2014-05-24 14:46:00
14632,50.2212,12.4477,-8.715,317935.61490903946,5566342.587864663,-8715.0,2014,5,24,14,46,0,0.66,0,157.89,86.56,-31.19,249.96,58.87,-175.99,160.62,24.08,241.84,-18.85,1,,,2014-05-24 14:46:00
14647,50.2213,12.4484,-9.165,317985.9230919377,5566351.994612457,-9165.0,2014,5,24,14,59,0,0.84,0,348.17,80.6,32.43,252.24,58.06,168.9,153.67,14.99,235.02,-29.31,1,,,2014-05-24 14:59:00
14658,50.2222,12.4483,-9.073,317982.2173437321,5566452.290918073,-9073.0,2014,5,24,15,5,0,0.71,0,355.81,73.77,29.56,256.8,61.72,161.5,325.8,-7.89,230.8,-32.18,1,,,2014-05-24 15:05:00
14658,50.2222,12.4483,-9.073,317982.2173437321,5566452.290918073,-9073.0,2014,5,24,15,5,0,0.71,0,355.81,73.77,29.56,256.8,61.72,161.5,325.8,-7.89,230.8,-32.18,1,,,2014-05-24 15:05:00
14664,50.2242,12.4469,-9.2,317889.9838360343,5566678.0496286405,-9200.0,2014,5,24,15,10,0,1.3,0,350.5,82.66,29.24,256.41,61.02,171.6,329.89,-14.61,232.69,-25.65,1,,,2014-05-24 15:10:00
14668,50.2243,12.4471,-9.121,317904.6288653008,5566688.677718355,-9121.0,2014,5,24,15,12,0,1.3,0,347.76,82.58,29.05,253.66,61.21,171.53,152.58,14.43,235.5,-25.58,1,,,2014-05-24 15:12:00
14672,50.2238,12.446,-8.59,317824.2710282158,5566635.782154697,-8590.0,2014,5,24,15,15,0,0.84,0,258.44,51.85,-146.58,146.27,64.33,-43.26,163.43,47.99,245.03,-7.5,1,,,2014-05-24 15:15:00
14672,50.2238,12.446,-8.59,317824.2710282158,5566635.782154697,-8590.0,2014,5,24,15,15,0,0.84,0,258.44,51.85,-146.58,146.27,64.33,-43.26,163.43,47.99,245.03,-7.5,1,,,2014-05-24 15:15:00
14679,50.2244,12.4474,-9.228,317926.4058503835,5566699.061478886,-9228.0,2014,5,24,15,26,0,0.51,0,258.62,64.25,162.98,356.19,74.71,26.77,144.31,6.94,230.35,-29.58,1,,,2014-05-24 15:26:00
14681,50.2241,12.4473,-9.298,317918.13110233174,5566665.955164207,-9298.0,2014,5,24,15,34,0,1.4,0,344.64,84.71,27.23,251.92,62.89,174.05,154.77,14.89,238.36,-22.79,1,,,2014-05-24 15:34:00
14683,50.224,12.4464,-9.054,317853.5615277078,5566657.038021706,-9054.0,2014,5,24,15,35,0,0.73,0,255.11,57.96,172.41,349.15,83.57,32.27,152.09,17.21,53.0,27.02,1,,,2014-05-24 15:35:00
14692,50.2234,12.4464,-8.959,317851.2752726866,5566590.336669314,-8959.0,2014,5,24,15,40,0,0.57,0,253.79,57.68,166.62,351.04,78.72,33.03,151.33,13.87,232.77,-31.09,1,,,2014-05-24 15:40:00
14697,50.223,12.4474,-9.349,317921.07334640785,5566543.424968028,-9349.0,2014,5,24,15,43,0,1.8,0,351.06,77.85,34.42,252.85,56.45,165.37,151.99,14.0,232.79,-32.65,1,,,2014-05-24 15:43:00
14712,50.2242,12.4464,-8.963,317854.32361718616,5566679.271807073,-8963.0,2014,5,24,16,25,0,1.4,0,344.55,86.24,27.43,252.6,62.63,175.77,154.64,16.18,237.98,-21.8,1,,,2014-05-24 16:25:00
14715,50.2236,12.446,-9.019,317823.5088237188,5566613.54837182,-9019.0,2014,5,24,16,26,0,0.82,0,344.32,88.18,31.52,253.2,58.5,177.87,155.68,20.31,236.61,-23.08,1,,,2014-05-24 16:26:00
14717,50.2241,12.4472,-9.166,317910.9990430223,5566666.199542555,-9166.0,2014,5,24,16,33,0,1.6,0,353.78,77.41,32.92,255.75,57.97,165.1,328.73,-12.76,230.61,-31.95,1,,,2014-05-24 16:33:00
14719,50.2238,12.4477,-9.24,317945.5167913877,5566631.627063171,-9240.0,2014,5,24,16,41,0,0.64,0,148.89,80.37,-13.56,241.19,76.64,-170.1,165.35,16.36,74.59,2.59,1,,,2014-05-24 16:41:00
14730,50.223,12.4478,-9.297,317949.6022422458,5566542.447581892,-9297.0,2014,5,24,17,15,0,1.5,0,348.87,77.15,30.99,251.26,59.87,165.1,152.93,11.4,56.02,30.81,1,,,2014-05-24 17:15:00
14737,50.2226,12.4474,-9.08,317919.5497939565,5566498.9573990535,-9080.0,2014,5,24,17,57,0,0.54,0,126.04,55.07,-61.55,262.62,43.88,-124.3,177.55,66.15,253.76,-6.02,1,,,2014-05-24 17:57:00
14738,50.2225,12.4467,-9.051,317869.2428206337,5566489.551307344,-9051.0,2014,5,24,17,57,0,0.81,0,149.6,67.94,-31.65,252.64,60.9,-154.54,161.0,37.55,247.54,-4.49,1,,,2014-05-24 17:57:00
14744,50.2261,12.4483,-8.994,317997.06703163404,5566885.849851848,-8994.0,2014,5,24,21,39,0,1.6,0,34.8,58.19,84.02,226.04,32.31,99.53,140.86,13.0,342.94,76.01,1,,,2014-05-24 21:39:00
14745,50.2271,12.4473,-8.88,317929.5586631127,5566999.462056485,-8880.0,2014,5,24,23,31,0,0.74,0,64.32,61.52,59.26,295.6,40.93,133.3,274.05,-11.36,163.13,-60.62,1,,,2014-05-24 23:31:00
14781,50.2293,12.4446,-9.028,317745.39459929254,5567250.635224362,-9028.0,2014,5,25,7,31,0,0.58,0,343.59,84.54,31.7,250.23,58.46,173.59,157.27,17.61,238.39,-25.92,1,,,2014-05-25 07:31:00
14781,50.2293,12.4446,-9.028,317745.39459929254,5567250.635224362,-9028.0,2014,5,25,7,31,0,0.58,0,343.59,84.54,31.7,250.23,58.46,173.59,157.27,17.61,238.39,-25.92,1,,,2014-05-25 07:31:00
14793,50.2267,12.4468,-8.823,317892.3766055078,5566956.216430007,-8823.0,2014,5,26,20,28,0,0.52,0,60.99,65.18,60.28,294.66,37.98,136.98,277.72,-15.1,161.4,-58.67,1,,,2014-05-26 20:28:00
14805,50.2266,12.4461,-8.736,317842.073810637,5566946.810690372,-8736.0,2014,5,30,3,9,0,0.55,0,39.94,56.67,81.83,234.57,34.21,102.19,314.18,-11.32,166.04,-76.74,1,,,2014-05-30 03:09:00
14816,50.2252,12.4445,-8.66,317722.62812735874,5566795.087176193,-8660.0,2014,5,31,10,40,0,1.3,0,253.44,60.23,-153.92,149.79,67.57,-32.49,160.68,38.38,246.98,-4.66,1,,,2014-05-31 10:40:00
14816,50.2252,12.4445,-8.66,317722.62812735874,5566795.087176193,-8660.0,2014,5,31,10,40,0,1.3,0,253.44,60.23,-153.92,149.79,67.57,-32.49,160.68,38.38,246.98,-4.66,1,,,2014-05-31 10:40:00
14816,50.2252,12.4445,-8.66,317722.62812735874,5566795.087176193,-8660.0,2014,5,31,10,40,0,1.3,0,253.44,60.23,-153.92,149.79,67.57,-32.49,160.68,38.38,246.98,-4.66,1,,,2014-05-31 10:40:00
14825,50.2276,12.4453,-8.564,317788.8325940871,5567059.9358298825,-8564.0,2014,5,31,10,42,0,1.2,0,38.46,65.06,93.56,210.06,25.18,82.39,324.22,-19.98,134.26,-69.73,1,,,2014-05-31 10:42:00
14825,50.2276,12.4453,-8.564,317788.8325940871,5567059.9358298825,-8564.0,2014,5,31,10,42,0,1.2,0,38.46,65.06,93.56,210.06,25.18,82.39,324.22,-19.98,134.26,-69.73,1,,,2014-05-31 10:42:00
14832,50.2258,12.4439,-8.75,317682.1253316052,5566863.256535038,-8750.0,2014,5,31,10,43,0,0.84,0,259.37,51.92,165.36,358.52,78.52,39.0,146.36,17.18,223.75,-35.23,1,,,2014-05-31 10:43:00
14832,50.2258,12.4439,-8.75,317682.1253316052,5566863.256535038,-8750.0,2014,5,31,10,43,0,0.84,0,259.37,51.92,165.36,358.52,78.52,39.0,146.36,17.18,223.75,-35.23,1,,,2014-05-31 10:43:00
14842,50.2229,12.4481,-9.276,317970.6181307811,5566530.597749335,-9276.0,2014,5,31,10,46,0,1.4,0,152.3,83.93,-10.36,243.41,79.7,-173.83,162.46,11.61,71.85,2.96,1,,,2014-05-31 10:46:00
14846,50.2278,12.4457,-8.533,317818.1210719788,5567081.1914619645,-8533.0,2014,5,31,10,47,0,1.4,0,34.8,69.72,83.01,234.29,21.4,108.24,139.78,24.41,336.78,64.61,1,,,2014-05-31 10:47:00
14845,50.2273,12.4453,-8.182,317787.68891077786,5567026.5851415,-8182.0,2014,5,31,10,47,0,1.6,0,157.24,69.72,-36.43,261.59,56.15,-155.33,155.06,39.71,237.88,-8.56,1,,,2014-05-31 10:47:00
14846,50.2278,12.4457,-8.533,317818.1210719788,5567081.1914619645,-8533.0,2014,5,31,10,47,0,1.4,0,34.8,69.72,83.01,234.29,21.4,108.24,139.78,24.41,336.78,64.61,1,,,2014-05-31 10:47:00
14847,50.2261,12.4453,-8.239,317783.11422786105,5566893.18240186,-8239.0,2014,5,31,10,47,0,1.0,0,254.9,55.61,-145.03,143.35,61.78,-39.87,163.63,47.21,69.6,3.72,1,,,2014-05-31 10:47:00
14851,50.2269,12.4447,-8.473,317743.3741746105,5566983.585096509,-8473.0,2014,5,31,10,48,0,0.92,0,152.41,71.09,-23.07,250.27,68.24,-159.58,159.27,29.43,248.2,-1.89,1,,,2014-05-31 10:48:00
14858,50.2219,12.4475,-8.518,317924.0159867812,5566420.894796662,-8518.0,2014,5,31,10,49,0,1.1,0,243.81,62.6,-155.82,142.13,68.67,-29.61,168.72,35.63,75.91,3.91,1,,,2014-05-31 10:49:00
14858,50.2219,12.4475,-8.518,317924.0159867812,5566420.894796662,-8518.0,2014,5,31,10,49,0,1.1,0,243.81,62.6,-155.82,142.13,68.67,-29.61,168.72,35.63,75.91,3.91,1,,,2014-05-31 10:49:00
14858,50.2219,12.4475,-8.518,317924.0159867812,5566420.894796662,-8518.0,2014,5,31,10,49,0,1.1,0,243.81,62.6,-155.82,142.13,68.67,-29.61,168.72,35.63,75.91,3.91,1,,,2014-05-31 10:49:00
14858,50.2219,12.4475,-8.518,317924.0159867812,5566420.894796662,-8518.0,2014,5,31,10,49,0,1.1,0,243.81,62.6,-155.82,142.13,68.67,-29.61,168.72,35.63,75.91,3.91,1,,,2014-05-31 10:49:00
14862,50.2278,12.4455,-8.181,317803.85806199897,5567081.680523273,-8180.999999999999,2014,5,31,10,50,0,0.91,0,152.73,66.35,-25.28,253.45,66.98,-154.16,156.74,34.07,67.02,-0.4,1,,,2014-05-31 10:50:00
14862,50.2278,12.4455,-8.181,317803.85806199897,5567081.680523273,-8180.999999999999,2014,5,31,10,50,0,0.91,0,152.73,66.35,-25.28,253.45,66.98,-154.16,156.74,34.07,67.02,-0.4,1,,,2014-05-31 10:50:00
14862,50.2278,12.4455,-8.181,317803.85806199897,5567081.680523273,-8180.999999999999,2014,5,31,10,50,0,0.91,0,152.73,66.35,-25.28,253.45,66.98,-154.16,156.74,34.07,67.02,-0.4,1,,,2014-05-31 10:50:00
14870,50.2238,12.4472,-8.287,317909.8562697911,5566632.848861439,-8287.0,2014,5,31,10,52,0,0.84,0,155.0,71.09,-41.98,261.25,50.74,-155.26,159.45,42.58,237.59,-12.61,1,,,2014-05-31 10:52:00
14875,50.227,12.4448,-8.395,317750.8871128374,5566994.457377564,-8395.0,2014,5,31,10,53,0,1.4,0,256.22,28.04,149.43,13.75,76.17,65.36,146.91,27.07,15.19,52.48,1,,,2014-05-31 10:53:00
14875,50.227,12.4448,-8.395,317750.8871128374,5566994.457377564,-8395.0,2014,5,31,10,53,0,1.4,0,256.22,28.04,149.43,13.75,76.17,65.36,146.91,27.07,15.19,52.48,1,,,2014-05-31 10:53:00
14875,50.227,12.4448,-8.395,317750.8871128374,5566994.457377564,-8395.0,2014,5,31,10,53,0,1.4,0,256.22,28.04,149.43,13.75,76.17,65.36,146.91,27.07,15.19,52.48,1,,,2014-05-31 10:53:00
14880,50.23,12.4457,-8.184,317826.5069467748,5567325.763239808,-8183.999999999999,2014,5,31,10,54,0,0.5,0,275.1,75.52,155.15,11.7,65.99,15.89,305.11,6.37,38.47,27.68,1,,,2014-05-31 10:54:00
14885,50.2222,12.4486,-8.352,318003.6143766367,5566451.558119065,-8352.0,2014,5,31,10,55,0,0.82,0,253.62,58.41,-141.65,141.11,58.09,-38.1,162.49,48.08,72.7,-0.19,1,,,2014-05-31 10:55:00
14885,50.2222,12.4486,-8.352,318003.6143766367,5566451.558119065,-8352.0,2014,5,31,10,55,0,0.82,0,253.62,58.41,-141.65,141.11,58.09,-38.1,162.49,48.08,72.7,-0.19,1,,,2014-05-31 10:55:00
14885,50.2222,12.4486,-8.352,318003.6143766367,5566451.558119065,-8352.0,2014,5,31,10,55,0,0.82,0,253.62,58.41,-141.65,141.11,58.09,-38.1,162.49,48.08,72.7,-0.19,1,,,2014-05-31 10:55:00
14888,50.2253,12.4461,-8.551,317837.11951208033,5566802.291054492,-8551.0,2014,5,31,10,56,0,1.0,0,154.55,72.59,-18.73,250.34,72.16,-161.68,157.63,25.36,67.49,0.29,1,,,2014-05-31 10:56:00
14892,50.2271,12.4476,-8.716,317950.953497346,5566998.728993043,-8716.0,2014,5,31,10,57,0,1.0,0,47.13,68.61,70.2,271.76,28.82,130.85,117.98,21.2,162.82,-61.33,1,,,2014-05-31 10:57:00
14892,50.2271,12.4476,-8.716,317950.953497346,5566998.728993043,-8716.0,2014,5,31,10,57,0,1.0,0,47.13,68.61,70.2,271.76,28.82,130.85,117.98,21.2,162.82,-61.33,1,,,2014-05-31 10:57:00
14893,50.229,12.4481,-8.531,317993.84700118983,5567208.728539759,-8531.0,2014,5,31,10,59,0,0.83,0,253.2,55.76,174.7,346.19,85.62,34.36,155.37,20.11,234.68,-26.86,1,,,2014-05-31 10:59:00
14903,50.2208,12.4489,-9.22,318019.68221505673,5566295.188910104,-9220.0,2014,5,31,11,0,0,0.61,0,251.03,54.19,165.13,349.87,77.98,36.74,154.13,15.46,233.33,-34.12,1,,,2014-05-31 11:00:00
14904,50.2273,12.4479,-8.867,317973.1100085043,5567020.229815481,-8867.0,2014,5,31,11,0,0,1.6,0,50.5,65.64,78.14,257.48,26.93,114.41,120.61,19.8,151.55,-67.23,1,,,2014-05-31 11:00:00
14908,50.225,12.4464,-8.915,317857.3719974556,5566768.206954708,-8915.0,2014,5,31,11,1,0,1.7,0,228.94,29.87,127.28,7.66,66.66,70.82,338.07,-19.45,23.48,63.3,1,,,2014-05-31 11:01:00
14912,50.2201,12.4485,-8.911,317988.4870255988,5566218.347656026,-8911.0,2014,5,31,11,2,0,1.1,0,158.65,78.91,-26.43,254.11,64.1,-167.66,156.36,26.42,61.36,9.95,1,,,2014-05-31 11:02:00
14912,50.2201,12.4485,-8.911,317988.4870255988,5566218.347656026,-8911.0,2014,5,31,11,2,0,1.1,0,158.65,78.91,-26.43,254.11,64.1,-167.66,156.36,26.42,61.36,9.95,1,,,2014-05-31 11:02:00
14920,50.2252,12.4472,-8.304,317915.1892545592,5566788.485385201,-8304.0,2014,5,31,11,3,0,0.89,0,157.96,70.08,-51.33,271.03,42.77,-149.88,159.21,49.46,229.43,-16.15,1,,,2014-05-31 11:03:00
14920,50.2252,12.4472,-8.304,317915.1892545592,5566788.485385201,-8304.0,2014,5,31,11,3,0,0.89,0,157.96,70.08,-51.33,271.03,42.77,-149.88,159.21,49.46,229.43,-16.15,1,,,2014-05-31 11:03:00
14919,50.2287,12.4459,-8.057,317835.8143659326,5567180.75452372,-8057.0,2014,5,31,11,3,0,0.71,0,287.05,51.72,-143.28,172.25,62.01,-44.55,135.6,50.35,218.2,-6.09,1,,,2014-05-31 11:03:00
14920,50.2252,12.4472,-8.304,317915.1892545592,5566788.485385201,-8304.0,2014,5,31,11,3,0,0.89,0,157.96,70.08,-51.33,271.03,42.77,-149.88,159.21,49.46,229.43,-16.15,1,,,2014-05-31 11:03:00
14927,50.2291,12.4434,-9.038,317659.05620474194,5567231.337612032,-9038.0,2014,5,31,11,4,0,0.5,0,258.35,53.38,168.79,355.09,81.03,37.15,148.53,18.15,226.64,-32.15,1,,,2014-05-31 11:04:00
14927,50.2291,12.4434,-9.038,317659.05620474194,5567231.337612032,-9038.0,2014,5,31,11,4,0,0.5,0,258.35,53.38,168.79,355.09,81.03,37.15,148.53,18.15,226.64,-32.15,1,,,2014-05-31 11:04:00
14927,50.2291,12.4434,-9.038,317659.05620474194,5567231.337612032,-9038.0,2014,5,31,11,4,0,0.5,0,258.35,53.38,168.79,355.09,81.03,37.15,148.53,18.15,226.64,-32.15,1,,,2014-05-31 11:04:00
14932,50.2288,12.4446,-8.197,317743.4878929055,5567195.050736875,-8197.0,2014,5,31,11,5,0,0.79,0,167.9,76.59,-30.58,265.71,60.34,-164.52,146.89,30.93,50.38,10.72,1,,,2014-05-31 11:05:00
14932,50.2288,12.4446,-8.197,317743.4878929055,5567195.050736875,-8197.0,2014,5,31,11,5,0,0.79,0,167.9,76.59,-30.58,265.71,60.34,-164.52,146.89,30.93,50.38,10.72,1,,,2014-05-31 11:05:00
14939,50.2276,12.4462,-8.044,317853.0164092232,5567057.735180534,-8044.000000000001,2014,5,31,11,6,0,1.0,0,158.8,62.31,-34.2,266.32,60.15,-147.61,148.25,42.88,57.0,1.34,1,,,2014-05-31 11:06:00
14941,50.2241,12.4469,-9.202,317889.6028656974,5566666.932735097,-9202.0,2014,5,31,11,7,0,1.5,0,350.5,75.76,30.31,252.32,60.71,163.62,151.21,9.9,235.11,-31.32,1,,,2014-05-31 11:07:00
14942,50.2283,12.4462,-8.089,317855.6840821373,5567135.553468714,-8089.0,2014,5,31,11,8,0,1.2,0,166.42,69.57,-28.37,267.09,63.56,-157.06,144.81,34.17,232.16,-3.9,1,,,2014-05-31 11:08:00
14949,50.2221,12.4476,-8.983,317931.9100825287,5566442.884226256,-8983.0,2014,5,31,11,9,0,1.4,0,336.34,85.41,21.55,244.53,68.52,175.07,161.47,11.67,67.53,18.39,1,,,2014-05-31 11:09:00
14956,50.2263,12.4453,-8.299,317783.8766694227,5566915.416190258,-8299.0,2014,5,31,11,10,0,1.5,0,155.21,69.68,-38.01,260.39,54.73,-154.82,157.37,40.84,239.17,-9.37,1,,,2014-05-31 11:10:00
14961,50.222,12.4475,-9.082,317924.39685520914,5566432.011687749,-9082.0,2014,5,31,11,11,0,1.8,0,346.36,85.63,26.18,254.21,63.9,175.14,152.59,14.9,236.61,-21.4,1,,,2014-05-31 11:11:00
14971,50.2272,12.448,-8.873,317979.8607671923,5567008.868609172,-8873.0,2014,5,31,11,14,0,1.2,0,51.19,66.96,81.63,251.8,24.44,108.9,122.46,21.53,324.08,67.0,1,,,2014-05-31 11:14:00
14971,50.2272,12.448,-8.873,317979.8607671923,5567008.868609172,-8873.0,2014,5,31,11,14,0,1.2,0,51.19,66.96,81.63,251.8,24.44,108.9,122.46,21.53,324.08,67.0,1,,,2014-05-31 11:14:00
14974,50.2254,12.4452,-8.577,317773.3138368849,5566815.60871529,-8577.0,2014,5,31,11,15,0,1.9,0,156.09,76.96,-30.11,253.54,60.75,-165.01,158.78,30.34,242.41,-10.72,1,,,2014-05-31 11:15:00
14978,50.2241,12.4465,-8.79,317861.07463067246,5566667.910459304,-8790.0,2014,5,31,11,16,0,2.3,0,342.63,84.19,22.87,250.19,67.26,173.7,155.67,11.64,61.33,20.18,1,,,2014-05-31 11:16:00
14986,50.2316,12.4449,-8.166,317775.5584382633,5567505.590098077,-8166.0,2014,5,31,11,19,0,0.93,0,264.02,69.38,157.43,2.35,68.95,22.17,136.75,-0.29,46.91,30.2,1,,,2014-05-31 11:19:00
14987,50.2297,12.4462,-8.271,317861.01951012394,5567291.190067762,-8271.0,2014,5,31,11,20,0,1.1,0,3.23,66.38,26.51,261.93,65.86,153.96,137.52,0.34,47.28,34.92,1,,,2014-05-31 11:20:00
14992,50.2315,12.4453,-8.308,317803.7009350045,5567493.494905232,-8308.0,2014,5,31,11,23,0,0.78,0,257.05,59.12,161.56,356.75,74.25,32.23,325.86,-9.84,229.21,-33.7,1,,,2014-05-31 11:23:00
14999,50.2327,12.4447,-8.103,317765.49134557904,5567628.365227575,-8103.0,2014,5,31,11,26,0,0.7,0,260.29,58.54,-170.86,165.49,82.21,-31.79,151.76,27.7,53.18,15.86,1,,,2014-05-31 11:26:00
15011,50.2208,12.4475,-8.931,317919.8264709476,5566298.609004886,-8931.0,2014,5,31,11,32,0,0.85,0,260.78,53.83,175.32,353.55,86.23,36.26,148.58,21.76,226.51,-27.64,1,,,2014-05-31 11:32:00
15011,50.2208,12.4475,-8.931,317919.8264709476,5566298.609004886,-8931.0,2014,5,31,11,32,0,0.85,0,260.78,53.83,175.32,353.55,86.23,36.26,148.58,21.76,226.51,-27.64,1,,,2014-05-31 11:32:00
15016,50.2218,12.448,-8.577,317959.2971356197,5566408.5562355295,-8577.0,2014,5,31,11,33,0,2.3,0,148.62,69.44,-19.75,245.81,71.55,-158.27,162.36,28.17,73.12,-1.41,1,,,2014-05-31 11:33:00
15024,50.2297,12.4473,-8.533,317939.46295584046,5567288.501475513,-8533.0,2014,5,31,11,35,0,0.81,0,249.89,61.99,166.33,346.4,77.96,28.7,154.46,10.63,238.57,-28.66,1,,,2014-05-31 11:35:00
15031,50.2214,12.4483,-9.146,317979.17135890457,5566363.355781199,-9146.0,2014,5,31,11,37,0,0.76,0,251.13,56.91,169.47,346.92,81.2,33.53,155.23,16.13,235.76,-29.62,1,,,2014-05-31 11:37:00
15048,50.2215,12.4482,-9.32,317972.41965640185,5566374.716959364,-9320.0,2014,5,31,11,43,0,1.3,0,246.12,71.21,-161.63,150.02,72.64,-19.72,162.19,26.02,71.72,0.96,1,,,2014-05-31 11:43:00
15048,50.2215,12.4482,-9.32,317972.41965640185,5566374.716959364,-9320.0,2014,5,31,11,43,0,1.3,0,246.12,71.21,-161.63,150.02,72.64,-19.72,162.19,26.02,71.72,0.96,1,,,2014-05-31 11:43:00
15049,50.2216,12.4476,-9.352,317930.0058178616,5566387.299770807,-9352.0,2014,5,31,11,43,0,1.0,0,159.73,73.91,-23.42,256.58,67.54,-162.55,153.1,27.78,240.86,-4.25,1,,,2014-05-31 11:43:00
15074,50.2295,12.4469,-8.587,317910.1760635002,5567267.24520736,-8587.0,2014,5,31,11,55,0,1.7,0,350.71,77.15,29.07,253.65,61.72,165.37,330.39,-10.24,234.52,-29.49,1,,,2014-05-31 11:55:00
15081,50.2307,12.4464,-8.242,317879.0927421972,5567401.870167549,-8242.0,2014,5,31,11,58,0,1.0,0,269.9,65.14,179.69,0.03,89.72,24.86,137.81,17.09,222.25,-17.5,1,,,2014-05-31 11:58:00
15081,50.2307,12.4464,-8.242,317879.0927421972,5567401.870167549,-8242.0,2014,5,31,11,58,0,1.0,0,269.9,65.14,179.69,0.03,89.72,24.86,137.81,17.09,222.25,-17.5,1,,,2014-05-31 11:58:00
15084,50.2181,12.4501,-9.019,318095.00028267305,5565992.102830157,-9019.0,2014,5,31,12,0,0,1.1,0,345.88,79.58,27.15,250.58,63.33,168.32,154.27,10.92,58.76,26.44,1,,,2014-05-31 12:00:00
15088,50.2323,12.4453,-8.229,317806.75095619605,5567582.430129187,-8229.0,2014,5,31,12,0,0,1.2,0,341.23,87.19,3.72,251.05,86.28,177.18,153.89,0.64,243.84,-4.62,1,,,2014-05-31 12:00:00
15088,50.2323,12.4453,-8.229,317806.75095619605,5567582.430129187,-8229.0,2014,5,31,12,0,0,1.2,0,341.23,87.19,3.72,251.05,86.28,177.18,153.89,0.64,243.84,-4.62,1,,,2014-05-31 12:00:00
15091,50.2215,12.4484,-9.29,317986.6845538049,5566374.228395753,-9290.0,2014,5,31,12,4,0,1.2,0,352.12,81.89,28.6,257.72,61.71,170.78,148.18,13.61,231.46,-25.78,1,,,2014-05-31 12:04:00
15093,50.2314,12.4447,-8.383,317760.53388507,5567483.845497895,-8383.0,2014,5,31,12,5,0,0.74,0,269.49,59.46,169.79,4.72,81.22,30.94,136.48,14.56,38.59,27.86,1,,,2014-05-31 12:05:00
15094,50.2276,12.4481,-9.074,317988.5156012811,5567053.09191411,-9074.0,2014,5,31,12,6,0,1.3,0,341.06,87.25,14.57,250.35,75.45,177.16,155.19,8.26,243.38,-12.22,1,,,2014-05-31 12:06:00
15102,50.2291,12.4474,-8.963,317944.30862887355,5567221.555700934,-8963.0,2014,5,31,12,9,0,1.0,0,352.58,85.18,30.24,259.78,59.88,174.42,327.67,-17.18,229.58,-24.47,1,,,2014-05-31 12:09:00
15102,50.2291,12.4474,-8.963,317944.30862887355,5567221.555700934,-8963.0,2014,5,31,12,9,0,1.0,0,352.58,85.18,30.24,259.78,59.88,174.42,327.67,-17.18,229.58,-24.47,1,,,2014-05-31 12:09:00
15103,50.2269,12.4465,-8.057,317871.7436842305,5566979.183519318,-8057.0,2014,5,31,12,12,0,1.4,0,270.22,56.91,-138.21,154.22,56.06,-41.15,147.34,51.34,57.96,-0.5,1,,,2014-05-31 12:12:00
15123,50.2278,12.4464,-8.27,317868.0416100789,5567079.480049227,-8270.0,2014,5,31,12,26,0,0.76,0,40.41,70.16,64.72,274.71,31.73,139.8,120.69,21.19,173.56,-57.29,1,,,2014-05-31 12:26:00
15126,50.2204,12.4486,-8.655,317996.7617675693,5566251.454066541,-8655.0,2014,5,31,12,28,0,1.2,0,150.2,70.59,-21.23,247.55,70.03,-159.29,161.24,28.46,251.03,-0.37,1,,,2014-05-31 12:28:00
