ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
2008763,50.2063,12.4515,-9.9210,318149.9961,5564676.8944,-9921.0000,0.0000,0.0000,0.0000,2008,10,7,20,30,29.0000,1.2000,0,0,0,0,0,0,1
2008766,50.2069,12.4513,-9.8960,318138.0080,5564744.0837,-9896.0000,0.0000,0.0000,0.0000,2008,10,7,20,31,43.3600,2.0000,0,0,0,0,0,0,1
2008769,50.2066,12.4515,-9.9300,318151.1367,5564710.2451,-9930.0000,0.0000,0.0000,0.0000,2008,10,7,20,32,42.2000,0.6200,0,0,0,0,0,0,1
2008773,50.2080,12.4514,-9.6700,318149.3249,5564866.1253,-9670.0000,0.0000,0.0000,0.0000,2008,10,7,20,37,56.0000,0.8400,0,0,0,0,0,0,1
2008774,50.2079,12.4507,-9.8930,318099.0033,5564856.7167,-9893.0000,0.0000,0.0000,0.0000,2008,10,7,20,38,8.6400,0.5300,0,0,0,0,0,0,1
2008776,50.2078,12.4512,-9.7280,318134.2955,5564844.3796,-9728.0000,0.0000,0.0000,0.0000,2008,10,7,20,39,22.7000,0.9000,0,0,0,0,0,0,1
2008778,50.2079,12.4507,-9.8480,318099.0033,5564856.7167,-9848.0000,0.0000,0.0000,0.0000,2008,10,7,20,39,58.9600,0.7000,0,0,0,0,0,0,1
2008781,50.2079,12.4512,-9.7390,318134.6757,5564855.4965,-9739.0000,0.0000,0.0000,0.0000,2008,10,7,20,41,23.4200,0.7900,0,0,0,0,0,0,1
2008783,50.2078,12.4513,-9.6740,318141.4300,5564844.1356,-9674.0000,0.0000,0.0000,0.0000,2008,10,7,20,42,11.7200,0.7300,0,0,0,0,0,0,1
2008784,50.2079,12.4516,-9.7250,318163.2136,5564854.5204,-9725.0000,0.0000,0.0000,0.0000,2008,10,7,20,47,37.8400,1.1000,0,0,0,0,0,0,1
2008788,50.2080,12.4508,-9.7150,318106.5181,5564867.5895,-9715.0000,0.0000,0.0000,0.0000,2008,10,7,20,50,28.6200,0.9600,0,0,0,0,0,0,1
2008790,50.2053,12.4523,-9.8900,318203.2733,5564563.7740,-9890.0000,0.0000,0.0000,0.0000,2008,10,7,20,56,44.1600,1.6000,0,0,0,0,0,0,1
2008791,50.2079,12.4511,-9.7300,318127.5412,5564855.7405,-9730.0000,0.0000,0.0000,0.0000,2008,10,7,20,57,5.9600,1.3000,0,0,0,0,0,0,1
2008801,50.2083,12.4506,-9.9000,318093.3901,5564901.4283,-9900.0000,0.0000,0.0000,0.0000,2008,10,7,21,2,4.7200,1.2000,0,0,0,0,0,0,1
2008805,50.2076,12.4511,-9.8460,318126.4005,5564822.3899,-9846.0000,0.0000,0.0000,0.0000,2008,10,7,21,2,55.8400,0.5900,0,0,0,0,0,0,1
2008804,50.2081,12.4512,-9.7110,318135.4362,5564877.7302,-9711.0000,0.0000,0.0000,0.0000,2008,10,7,21,2,58.6000,1.6000,0,0,0,0,0,0,1
2008808,50.2068,12.4513,-9.9400,318137.6278,5564732.9668,-9940.0000,0.0000,0.0000,0.0000,2008,10,7,21,5,1.4400,0.9000,0,0,0,0,0,0,1
2008824,50.2073,12.4510,-9.9330,318118.1251,5564789.2833,-9933.0000,0.0000,0.0000,0.0000,2008,10,7,21,11,38.6000,1.6000,0,0,0,0,0,0,1
2008827,50.2071,12.4519,-9.6480,318181.5760,5564764.8535,-9648.0000,0.0000,0.0000,0.0000,2008,10,7,21,13,6.9800,0.8700,0,0,0,0,0,0,1
