Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2023/02/28T15:07:53.032218,-90.4982299134,-43.8593215626,1392.4640973,46.510579031193,8.476189622461,-4.64
2023/02/28T15:18:19.863861,-90.9286358855,-44.2378304864,1392.0679135,46.510575677841,8.476183949959,-3.86
2023/02/28T15:18:52.514531,-89.4156248341,-43.532756038,1396.4349293,46.510581839046,8.476203782308,-4.68
2023/02/28T15:18:52.720024,-90.4188437941,-43.7620481914,1392.3777054,46.510579896725,8.476190673482,-4.05
2023/02/28T15:22:37.268070,-89.0467266659,-43.7739476224,1393.6821625,46.510579626241,8.476208547272,-4.33
2023/02/28T15:24:14.005705,-91.1476153987,-44.7149371209,1393.4261972,46.510571412127,8.476181014653,-4.47
2023/02/28T15:24:52.262543,-91.3909038045,-43.5495137402,1394.4396729,46.510581923636,8.476178045653,-3.91
2023/02/28T15:38:17.423174,-91.4838925884,-44.8940814526,1392.7344867,46.510569840887,8.476176602864,-4.33
2023/02/28T16:03:57.222609,-88.7445542822,-42.727716587,1396.1298697,46.510589000478,8.47621266381,-4.46
2023/02/28T16:04:18.106315,-93.8022858184,-43.5143560767,1391.858018,46.510582527171,8.476146636452,-4.39
2023/02/28T16:05:03.862423,-88.1376527469,-40.8293164074,1393.4997604999999,46.510606004586,8.476220898067,-4.74
2023/02/28T16:05:35.688012,-89.9029496545,-43.8609163547,1393.024768,46.510578945938,8.476197377454,-4.17
2023/02/28T16:06:29.774090,-88.403525094,-42.8096513585,1397.5263628,46.510588222652,8.476217092414,-4.2
2023/02/28T16:06:32.236571,-88.3711834564,-42.1463824329,1395.6869657,46.510594185155,8.476217628341,-4.79
2023/02/28T16:08:31.022469,-89.1235166895,-44.0743765177,1394.2268901999998,46.510576932962,8.476207494997,-3.78
2023/02/28T16:12:49.798735,-89.2168214843,-43.8985144116,1394.0524435999998,46.510578525942,8.476206309739,-4.86
2023/02/28T16:12:55.578372,-90.6521857432,-44.1966910411,1392.5013291,46.510576014918,8.476187558588,-4.49
2023/02/28T16:16:18.079668,-87.4978859629,-40.8838322817,1393.7171797,46.51060543809,8.476229223581,-3.97
2023/02/28T16:20:47.621695,-91.1084626722,-44.770818586,1393.4952052,46.510570904813,8.4761815151,-4.39
2023/02/28T16:22:44.826831,-92.0045851138,-42.4909299389,1391.7798512,46.510591518921,8.476170233368,-4.31
2023/02/28T16:27:00.711415,-88.4866509363,-41.8611789963,1394.8245991,46.510596764413,8.4762161733,-4.38
2023/02/28T16:32:31.401700,-89.9052237989,-43.7631744598,1392.6983031,46.510579825444,8.47619736472,-4.31
2023/02/28T16:33:52.873799,-87.3430698183,-40.843877225,1393.9294524000002,46.510605779023,8.476231247387,-4.77
2023/02/28T16:39:13.140459,-89.9492302379,-43.1964872517,1391.0064837,46.510584928263,8.476196889312,-4.16
2023/02/28T16:49:26.800219,-90.0828975756,-44.2130198104,1393.4862789,46.510575800141,8.476194972342,-4.44
2023/02/28T16:51:05.839896,-88.0687591257,-40.740807459,1393.4651002,46.510606792521,8.476221810873,-4.12
2023/02/28T16:51:21.728735,-90.4800166255,-43.7906920053,1392.3753764,46.510579646355,8.476189871583,-4.58
2023/02/28T16:51:30.024850,-88.3337294543,-40.635172928,1394.0078254,46.510607774092,8.476218376918,-4.51
2023/02/28T16:51:45.337903,-93.5227041938,-43.3826363166,1391.9408051999999,46.5105836787,8.476150301542,-3.59
2023/02/28T16:52:25.980250,-100.247381279,-44.7576668952,1387.3085992000001,46.510572111189,8.476062455799,-3.94
2023/02/28T16:57:03.061644,-84.7753310758,-38.2346566515,1392.1540949999999,46.510628943439,8.476265149945,-4.3
2023/02/28T17:01:54.070610,-92.2129424447,-47.5336122054,1398.2075108000001,46.510546184403,8.476166649111,-4.27
2023/02/28T17:05:55.472051,-88.3992298469,-42.2135351729,1395.6913139,46.510593584463,8.476217251381,-4.63
2023/02/28T17:06:06.570753,-88.0253086006,-40.811501916,1393.6979834,46.510606151423,8.476222364732,-3.93
2023/02/28T17:06:07.173085,-86.7948931558,-40.7507478143,1394.6054491,46.510606551372,8.476238405012,-4.66
2023/02/28T17:17:56.733113,-86.6898722826,-40.5998157817,1394.7697525,46.510607896455,8.476239799207,-4.32
2023/02/28T17:17:59.134296,-86.8058195021,-40.707746784,1394.7931632,46.510606939421,8.476238270038,-4.66
2023/02/28T17:18:13.146145,-87.3956193365,-41.3467977669,1394.7972267,46.510601261421,8.476230475979,-4.1
2023/02/28T17:18:28.120670,-85.2331088185,-40.5914232789,1389.2913892000001,46.510607799761,8.476258780452,-4.59
2023/02/28T17:18:32.871335,-88.1063916162,-41.4596853114,1394.9508006,46.510600330525,8.476221196497,-4.69
2023/02/28T17:19:08.451325,-87.9032775927,-41.3321454013,1394.7528124,46.510601453605,8.476223864691,-4.37
2023/02/28T17:19:17.639056,-86.9300540173,-39.5938822769,1392.5930956999998,46.510616973645,8.476236843765,-4.34
2023/02/28T17:19:23.714874,-88.362165519,-40.5375034497,1392.6424028,46.510608656264,8.476218023511,-4.62
2023/02/28T17:19:57.550891,-91.0608019852,-44.5555978611,1393.477578,46.51057283502,8.476182173105,-4.85
2023/02/28T17:20:12.046618,-86.7148065795,-40.6973063832,1394.5534783,46.510607022553,8.476239457603,-4.65
2023/02/28T17:21:59.576105,-87.3569266032,-41.3283181419,1394.7107122,46.510601423057,8.47623098327,-4.05
2023/02/28T17:22:20.704836,-87.8329141201,-40.6825609191,1394.0476599,46.510607288272,8.476224893418,-4.17
2023/02/28T17:22:38.372358,-91.3178055487,-44.1493776231,1395.4440780999998,46.510576519075,8.476178894477,-4.35
2023/02/28T17:23:33.326761,-87.9325487786,-40.7709206787,1394.032817,46.510606505345,8.476223580149,-4.58
2023/02/28T17:24:22.303021,-88.6384940012,-40.5721685402,1392.8408350000002,46.510608377284,8.476214417471,-4.57
2023/02/28T17:27:47.691316,-86.7340930616,-40.7241491175,1394.5802815,46.510606783396,8.476239201708,-4.78
2023/02/28T17:27:57.896477,-86.3232499771,-39.5655334091,1393.0829657,46.510617156368,8.476244754067,-4.28
2023/02/28T17:27:58.197644,-53.1515141414,-26.2269793344,1402.8198589,46.510733186071,8.476679215826,-3.99
2023/02/28T17:28:08.400239,-87.7622064496,-40.710322154,1394.3951234,46.510607030086,8.476225809762,-2.93
2023/02/28T17:28:17.607791,-87.8477132269,-40.7298438388,1394.0617132999998,46.510606864728,8.476224692466,-4.36
2023/02/28T17:28:20.527368,-84.0498447143,-37.9873241021,1392.8186671,46.510631081728,8.47627464415,-4.69
2023/02/28T17:28:20.854465,-87.9809167287,-40.8802957139,1394.1533909,46.510605527265,8.476222931144,-4.68
2023/02/28T17:28:24.829175,-86.7105806824,-40.681628963,1394.7400373,46.510607163029,8.476239515327,-4.78
2023/02/28T17:28:36.450041,-88.4723878033,-40.836359309,1394.3716835999999,46.510605980876,8.476216535743,-4.73
2023/02/28T17:28:54.173926,-89.1820473894,-39.0750571473,1393.7456609,46.510621908002,8.476207593751,-4.11
2023/02/28T17:28:56.167793,-34.6229786612,-15.9125657915,1396.7762853000002,46.510823758598,8.476922386998,-4.48
2023/02/28T17:28:58.169305,-87.2827257137,-41.1132249557,1394.4752955,46.510603349003,8.476231987061,-3.82
2023/02/28T17:29:00.785646,-87.5597290243,-40.8526291652,1393.5202199,46.510605726151,8.476228423293,-4.46
2023/02/28T17:29:01.213938,-86.5389006273,-40.5635609326,1394.786836,46.510608204601,8.476241772323,-3.85
2023/02/28T17:29:03.877962,-86.7332583535,-40.5907114851,1394.7436727,46.510607983512,8.476239235542,-4.29
2023/02/28T17:29:08.682361,-87.1769416104,-41.0823013582,1394.2351454,46.510603614621,8.476233370595,-4.49
2023/02/28T17:29:08.966868,-87.52667293,-41.055014767,1393.8740157,46.510603901727,8.476228819025,-4.28
2023/02/28T17:29:09.562130,-86.6945647937,-40.7928816967,1395.0058677999998,46.510606160373,8.476239704772,-4.73
2023/02/28T17:29:09.645630,-87.3551374446,-40.7936237047,1393.9178763,46.510606232482,8.476231098828,-4.15
2023/02/28T17:29:10.123423,-87.3440069058,-40.7883873738,1393.8876635,46.510606278264,8.476231244745,-4.45
2023/02/28T17:29:10.507448,-87.2934223283,-40.7190777655,1393.8628309,46.51060689568,8.47623191571,-4.27
2023/02/28T17:29:11.696123,-91.0880542728,-45.2254504317,1397.0074517,46.510566812358,8.476181702061,-4.1
2023/02/28T17:29:12.437135,-86.5071420535,-40.1662450724,1394.689483,46.510611774628,8.47624225454,-4.52
2023/02/28T17:29:13.111250,-87.8607429359,-41.659913582,1394.6263091,46.510598500355,8.476224362394,-4.34
2023/02/28T17:29:14.222245,-86.8360642316,-40.6069660212,1394.8244775,46.510607849517,8.476237893363,-4.32
