Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,Mw,MwA,Class
2023/04/18T13:56:18.331401,-118.701780964,-49.279155082,1370.76819082,46.51053419139816,8.475821735569468, ,-4.41824642592,relocated
2023/04/18T15:11:15.692550,-97.22405597,-41.3709807142,1391.36906451,46.51060277423165,8.476102914800682, ,-4.30085928951,relocated
2023/04/18T16:15:02.020130,-107.41141,-45.5259128187,1380.22292688,46.510566610591546,8.4759694754603, ,-4.32599640274,relocated
2023/04/18T16:30:11.417582,-94.7760964695,-45.4500124053,1393.38457319,46.51056579334305,8.476134104768985,-4.258130424583627,-4.25763359066,relocated
2023/04/18T17:00:28.207366,-115.299862768,-49.5849286671,1375.4015908,46.510531037468525,8.4758660041731,-3.635095003518649,-3.72390844085,relocated
2023/04/18T17:06:28.813314,-89.2149252703,-41.2165017439,1384.60784191,46.51060320988141,8.476207283969309,-4.059209476894206,-4.02580314129,relocated
2023/04/18T17:08:47.376038,-102.922335799,-47.2653046283,1377.81007386,46.510550430791184,8.476027659509482, ,-4.19907748444,relocated
2023/04/18T17:18:58.787210,-94.3569819547,-46.6906170661,1398.21114238,46.51055458543617,8.476139352160644,-3.1847079521463764,-3.67077741824,relocated
2023/04/18T17:19:58.320798,-115.74744373,-49.3712550974,1374.67791921,46.510533012496715,8.475860209724562, ,-4.03419946589,relocated
2023/04/18T17:20:11.686754,-100.113155502,-47.4016205417,1377.48007101,46.51054887052887,8.476064234208732,-4.08172882946282,-4.08784424738,relocated
2023/04/18T17:20:19.624155,-90.9735497911,-47.0773348647,1398.95255318,46.510550704732424,8.476183365310792,-4.269390100867934,-4.31033626537,relocated
2023/04/18T17:21:07.438934,-94.8243751337,-39.8681248595,1377.06796713,46.510616003939,8.4761344344823, ,-4.22667501715,relocated
2023/04/18T17:28:53.237373,-87.1010014743,-39.0182377242,1396.7695741,46.51062273385627,8.476235205163443, ,-4.53956363513,relocated
