Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2022/06/22T05:09:28.289401,-134.900631787,-78.3938847245,1347.2583822,46.51027368736,8.475605206054,-3.8
2022/06/22T05:13:04.935601,-184.337131431,-92.3222374222,1331.6596634,46.510154281901,8.474958752625,-3.99
2022/06/22T05:13:42.349532,-143.680401033,-80.0550182199,1345.5154452,46.510259789668,8.47549053741,-4.19
2022/06/22T05:13:47.975658,-142.553641872,-80.0974357864,1347.441332,46.510259273828,8.47550520921,-4.12
2022/06/22T05:14:52.820752,-143.286987987,-80.188682812,1347.3641212,46.510258540254,8.475495639472,-4.03
2022/06/22T05:18:50.355917,-143.395442884,-80.6882237797,1348.3892918,46.510254059659,8.475494140349,-3.69
2022/06/22T05:23:08.677130,-143.342207198,-80.5835036938,1348.1888040000001,46.51025499531,8.475494851966,-4.04
2022/06/22T05:23:16.749664,-143.680877445,-80.3536846132,1346.9366014,46.510257102992,8.475490479544,-3.69
2022/06/22T05:23:22.872579,-143.827758248,-85.3977804345,1348.0254257,46.510211749488,8.475487697472,-3.58
2022/06/22T05:23:41.613482,-145.191184504,-83.8398626957,1350.7587187000001,46.510225924186,8.475470202464,-3.97
2022/06/22T05:23:56.488870,-125.027422812,-88.9990448358,1356.1086196,46.510177120413,8.475732006798,-4.31
2022/06/22T05:23:57.680083,-132.349239589,-74.4042523245,1349.6691813,46.510309269636,8.475639132118,-4.12
2022/06/22T05:23:57.708678,-145.990861228,-80.5046382584,1346.4480683,46.510256019833,8.475460359143,-3.73
2022/06/22T05:24:09.481762,-143.879783857,-80.2849202093,1346.5543232,46.510257745232,8.475487900092,-4.05
2022/06/22T05:24:14.793126,-143.903600852,-80.1784099876,1345.3487286000002,46.510258706342,8.475487608347,-4.23
2022/06/22T05:24:20.996646,-142.564088322,-80.1380895888,1347.0063761,46.510258909482,8.47550506619,-4.13
2022/06/22T05:24:37.339364,-145.754199103,-80.7655123151,1347.7299704000002,46.510253644936,8.475463397252,-3.91
2022/06/22T05:24:37.905064,-145.922581959,-80.0252696814,1345.6612475,46.510260323709,8.475461331341,-3.96
2022/06/22T05:24:39.660599,-145.683180449,-80.3024407304,1346.6041321999999,46.510257801965,8.475464402392,-3.97
2022/06/22T05:28:14.202790,-142.591060257,-80.0724533487,1347.2641350000001,46.510259503023,8.475504726054,-3.87
2022/06/22T05:28:33.576342,-143.089947625,-86.0982478147,1350.1204382,46.510205360802,8.475497188726,-3.88
2022/06/22T05:28:52.194405,-123.453098146,-73.8320225512,1330.5193498,46.510313362986,8.475755133109,-4.19
2022/06/22T05:29:15.862700,-145.229633882,-81.3930982715,1347.4919996,46.510247937614,8.475470123301,-4.27
2022/06/22T05:29:40.135234,-143.991527132,-80.1901039367,1345.1987772,46.510258611637,8.475486460855,-4.34
2022/06/22T05:29:45.010696,-143.869220875,-79.9694906424,1346.2383536,46.510260581272,8.475488092061,-4.15
2022/06/22T05:30:27.904038,-156.880724523,-81.6847815476,1342.4468515,46.510246699617,8.475318283423,-2.74
2022/06/22T05:32:56.750657,-135.437009964,-66.9436375422,1341.7940548,46.510376745136,8.475600190377,-4.37
2022/06/22T05:33:08.288275,-142.322500974,-80.1885129146,1348.3808683,46.510258426947,8.475508204676,-4.0
2022/06/22T05:33:55.562847,-125.563472987,-72.8582905252,1345.8393752,46.510322369384,8.475727804111,-4.47
2022/06/22T05:34:44.522439,-137.389871791,-77.8057196529,1350.1566732000001,46.510279273109,8.475572876951,-4.23
2022/06/22T05:34:51.956883,-147.295639405,-81.0919096584,1347.1075588,46.510250892372,8.47544325927,-3.96
2022/06/22T05:34:53.634837,-139.154885266,-79.2591203914,1350.8634647,46.51026640968,8.475549631989,-4.23
2022/06/22T05:35:41.620047,-146.38027724,-80.4017833469,1345.4766249000002,46.510256991469,8.475455303699,-3.82
2022/06/22T05:36:07.462170,-170.088336017,-89.1416012002,1332.214996,46.51018119825,8.475144933036,-4.18
2022/06/22T05:36:09.209765,-126.854024563,-71.8394657515,1352.3314747,46.510331685666,8.475711165073,-4.41
2022/06/22T05:36:33.069145,-139.601309287,-81.4937904442,1352.9943706000001,46.51024636186,8.475543430893,-3.75
