id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
1,2023-04-19T10:12:23.78193Z,46.510584784516,8.476200318723,-1.3895064926,-4.28,true,0.000,0.000,0.001,0.000,-0.000,32,9,0,0.015,0.022,0.030,275,0,0,0,-0.0002,0.0001,0.0000,0.0000
2,2023-04-19T10:27:07.469233Z,46.510545652625,8.476169468335,-1.3819020752,-4.06,true,0.000,0.000,0.001,0.000,-0.000,35,14,0,0.014,0.027,0.042,367,0,0,0,-0.0003,0.0001,-0.0000,0.0000
3,2023-04-19T10:52:44.737566Z,46.510585738849,8.476206008138,-1.3902793855,-4.32,true,0.000,0.000,0.001,-0.000,-0.000,34,11,0,0.014,0.022,0.033,345,0,0,0,-0.0001,0.0000,0.0000,0.0000
4,2023-04-19T11:04:36.211234Z,46.510584615475,8.476208939122,-1.3923254678,-2.96,true,0.001,0.000,0.001,-0.000,-0.000,42,28,0,0.009,0.035,0.103,688,0,0,0,0.0002,0.0001,0.0000,0.0000
5,2023-04-19T11:05:44.361925Z,46.510582806824,8.476201220112,-1.3922903417,-3.04,true,0.001,0.000,0.000,-0.000,-0.000,36,28,0,0.009,0.035,0.103,622,0,0,0,-0.0002,0.0000,-0.0000,0.0000
6,2023-04-19T11:05:47.790475Z,46.510582106551,8.476175597312,-1.3896905713,-4.50,true,0.000,0.000,0.000,0.000,-0.000,36,5,0,0.016,0.019,0.022,178,0,0,0,-0.0001,0.0001,-0.0000,0.0000
7,2023-04-19T12:09:26.042566Z,46.510574853018,8.476206246998,-1.3945694513,-2.87,true,0.001,0.000,0.000,-0.000,-0.000,43,27,0,0.008,0.032,0.103,652,0,0,0,0.0002,0.0000,-0.0000,0.0000
8,2023-04-19T12:10:24.680864Z,46.510629555294,8.476266015539,-1.3924317115,-2.97,true,0.001,0.000,0.001,-0.000,-0.000,35,25,0,0.011,0.035,0.092,457,0,0,0,-0.0002,0.0001,-0.0000,0.0000
9,2023-04-19T12:14:19.821771Z,46.510573752466,8.476186014431,-1.3930050641,-2.74,true,0.001,0.000,0.000,-0.000,-0.000,32,25,0,0.008,0.030,0.142,525,0,0,0,-0.0002,0.0000,0.0000,0.0000
10,2023-04-19T12:21:33.219768Z,46.510556163606,8.476144246921,-1.3940081138,-2.81,true,0.001,0.000,0.000,-0.000,-0.000,38,21,0,0.015,0.027,0.061,547,0,0,0,0.0001,0.0001,-0.0000,0.0000
11,2023-04-19T12:23:07.401782Z,46.510502119370,8.475999199816,-1.3713237251,-4.03,true,0.000,0.000,0.002,0.000,-0.000,36,11,0,0.015,0.025,0.038,269,0,0,0,-0.0001,0.0001,-0.0000,0.0000
12,2023-04-19T12:25:53.751Z,46.510575741093,8.476211881492,-1.3948292734,-2.99,true,0.001,0.000,0.000,-0.000,-0.000,46,26,0,0.008,0.031,0.103,779,0,0,0,0.0002,0.0001,-0.0000,0.0000
13,2023-04-19T12:26:14.868217Z,46.510575182663,8.476208870533,-1.3948971478,-2.89,true,0.001,0.000,0.000,-0.000,-0.000,42,28,0,0.008,0.034,0.103,756,0,0,0,-0.0000,0.0000,-0.0000,0.0000
