id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
1,2023-07-12T12:25:01.977094Z,46.510504341485,8.476021728727,-1.3739719714,-4.27,true,0.000,0.000,0.001,0.000,-0.000,33,11,0,0.013,0.024,0.041,247,0,0,0,-0.0002,0.0001,0.0000,0.0000
2,2023-07-12T12:29:57.905936Z,46.510485569290,8.475982928212,-1.3720295148,-4.54,true,0.000,0.000,0.003,-0.000,-0.000,34,5,0,0.014,0.017,0.021,164,0,0,0,-0.0001,0.0001,-0.0000,0.0000
3,2023-07-12T12:36:10.413842Z,46.510541679344,8.476079370724,-1.3914275082,-2.66,true,0.000,0.000,0.000,-0.000,-0.000,40,22,0,0.013,0.029,0.096,605,0,0,0,-0.0001,0.0001,0.0000,0.0000
4,2023-07-12T13:03:30.894299Z,46.510577111929,8.476239730559,-1.3964702569,-2.61,true,0.001,0.000,0.000,-0.000,-0.000,40,24,0,0.008,0.033,0.105,633,0,0,0,0.0000,0.0000,-0.0000,0.0000
5,2023-07-12T13:06:11.311089Z,46.510526153373,8.476019205393,-1.3813341834,-2.69,true,0.001,0.000,0.001,-0.000,-0.000,31,24,0,0.014,0.034,0.124,416,0,0,0,-0.0002,0.0002,-0.0000,0.0000
6,2023-07-12T13:06:33.975357Z,46.510586636400,8.476250035665,-1.3953417534,-3.80,true,0.000,0.000,0.000,-0.000,-0.000,49,18,0,0.009,0.029,0.047,705,0,0,0,-0.0000,0.0000,0.0000,0.0000
7,2023-07-12T13:09:13.431055Z,46.510574807599,8.476191799534,-1.3853930959,-4.54,true,0.000,0.000,0.001,0.001,-0.000,42,6,0,0.013,0.020,0.024,249,0,0,0,-0.0002,0.0000,0.0000,0.0000
8,2023-07-12T13:09:33.446658Z,46.510496914849,8.475993423546,-1.3710105043,-3.99,true,0.000,0.000,0.002,0.000,-0.000,50,11,0,0.015,0.026,0.038,338,0,0,0,0.0002,0.0001,0.0000,0.0000
9,2023-07-12T13:14:51.160985Z,46.510494759905,8.475985955586,-1.3704255704,-4.19,true,0.000,0.000,0.002,0.000,-0.000,53,9,0,0.015,0.020,0.038,347,0,0,0,0.0000,0.0001,-0.0000,0.0000
10,2023-07-12T13:17:33.369174Z,46.510554913245,8.476136878647,-1.3936018277,-3.92,true,0.000,0.000,0.000,-0.000,-0.000,43,19,0,0.016,0.027,0.060,641,0,0,0,-0.0001,0.0001,-0.0000,0.0000
11,2023-07-12T13:21:35.35018Z,46.510565377143,8.476224355017,-1.3984780589,-2.44,true,0.001,0.000,0.000,0.000,-0.000,42,20,0,0.008,0.030,0.071,613,0,0,0,-0.0001,0.0001,-0.0000,0.0000
12,2023-07-12T13:22:17.777588Z,46.510496588083,8.475993541087,-1.3700312867,-4.32,true,0.000,0.000,0.002,0.000,-0.000,55,8,0,0.015,0.020,0.039,328,0,0,0,0.0001,0.0001,0.0000,0.0000
13,2023-07-12T13:24:05.258861Z,46.510494631443,8.476246427400,-1.3861829063,-3.79,true,0.001,0.001,0.006,-0.001,0.000,37,6,0,0.015,0.027,0.042,160,0,0,0,-0.0001,0.0001,-0.0000,0.0000
14,2023-07-12T13:24:36.054135Z,46.510622554261,8.476287164993,-1.3919233607,-3.53,true,0.000,0.000,0.001,-0.000,-0.000,44,18,0,0.012,0.031,0.060,594,0,0,0,-0.0002,0.0001,-0.0000,0.0000
15,2023-07-12T13:28:26.580072Z,46.510510464875,8.475995611885,-1.3870894920,-2.74,true,0.001,0.000,0.001,0.000,-0.000,43,24,0,0.015,0.031,0.126,574,0,0,0,0.0000,0.0001,0.0000,0.0000
16,2023-07-12T13:29:18.434676Z,46.510580924574,8.476302322033,-1.3779472582,-4.02,true,0.000,0.000,0.001,-0.001,-0.000,44,8,0,0.010,0.024,0.043,303,0,0,0,-0.0001,0.0000,-0.0000,0.0000
17,2023-07-12T13:32:33.369576Z,46.510532922630,8.476030468480,-1.3876124880,-3.62,true,0.000,0.000,0.001,0.000,-0.000,36,19,0,0.016,0.029,0.062,435,0,0,0,-0.0002,0.0001,0.0000,0.0000
18,2023-07-12T13:33:04.80166Z,46.510499414471,8.475968940817,-1.3851900999,-3.45,true,0.001,0.000,0.003,0.001,-0.000,35,19,0,0.015,0.028,0.087,401,0,0,0,0.0001,0.0001,0.0000,0.0000
19,2023-07-12T13:33:08.459681Z,46.510511312290,8.475988530134,-1.3834137635,-4.46,true,0.000,0.000,0.002,-0.001,-0.000,33,6,0,0.014,0.022,0.026,186,0,0,0,-0.0002,0.0001,-0.0000,0.0000
20,2023-07-12T13:33:42.984477Z,46.510574567337,8.476206744377,-1.3944336363,-2.71,true,0.001,0.000,0.000,-0.000,-0.000,43,22,0,0.011,0.031,0.103,642,0,0,0,-0.0001,0.0000,-0.0000,0.0000
21,2023-07-12T13:35:09.849753Z,46.510554676325,8.476183650352,-1.3978185067,-3.73,true,0.000,0.000,0.000,0.000,-0.000,47,19,0,0.011,0.029,0.065,707,0,0,0,-0.0000,0.0000,-0.0000,0.0000
22,2023-07-12T13:35:38.156061Z,46.510495979772,8.476003016601,-1.3715455559,-4.56,true,0.000,0.000,0.002,0.000,-0.000,49,6,0,0.014,0.018,0.026,275,0,0,0,0.0000,0.0001,-0.0000,0.0000
23,2023-07-12T13:36:00.547999Z,46.510565461908,8.476192091259,-1.3956028198,-2.85,true,0.001,0.000,0.000,0.000,-0.000,52,20,0,0.011,0.029,0.103,785,0,0,0,-0.0000,0.0000,0.0000,0.0000
24,2023-07-12T13:37:31.937002Z,46.510511013613,8.475994835876,-1.3830507906,-2.58,true,0.001,0.000,0.001,-0.000,-0.000,33,24,0,0.014,0.034,0.123,473,0,0,0,-0.0001,0.0001,0.0000,0.0000
25,2023-07-12T13:38:04.856726Z,46.510510594937,8.475996749335,-1.3836763875,-2.65,true,0.001,0.000,0.001,-0.000,-0.000,34,25,0,0.014,0.034,0.124,480,0,0,0,-0.0000,0.0001,-0.0000,0.0000
26,2023-07-12T13:38:29.151407Z,46.510567780953,8.476205502581,-1.3961221942,-2.68,true,0.001,0.000,0.000,-0.000,-0.000,40,18,0,0.010,0.028,0.065,604,0,0,0,0.0002,0.0000,0.0000,0.0000
27,2023-07-12T13:38:51.408798Z,46.510517457323,8.476007954954,-1.3839970396,-2.70,true,0.001,0.000,0.001,-0.000,-0.000,33,25,0,0.014,0.033,0.125,463,0,0,0,-0.0002,0.0001,0.0000,0.0000
28,2023-07-12T13:39:52.073708Z,46.510485068346,8.475972985219,-1.3890048695,-4.14,true,0.000,0.000,0.001,0.000,-0.000,41,13,0,0.015,0.026,0.035,391,0,0,0,0.0001,0.0000,0.0000,0.0000
29,2023-07-12T13:40:27.300382Z,46.510567421948,8.476174987276,-1.3926717553,-2.70,true,0.001,0.000,0.000,-0.000,-0.000,37,19,0,0.014,0.027,0.061,559,0,0,0,-0.0002,0.0000,-0.0000,0.0000
30,2023-07-12T13:41:09.649805Z,46.510519698170,8.476008564566,-1.3827861491,-4.35,true,0.000,0.000,0.001,0.000,-0.000,32,9,0,0.014,0.024,0.027,265,0,0,0,-0.0002,0.0003,0.0000,0.0000
31,2023-07-12T13:47:54.120695Z,46.510599185309,8.476274111640,-1.3767044977,-4.01,true,0.001,0.000,0.004,-0.003,0.000,39,7,0,0.036,0.043,0.057,232,0,0,0,-0.0002,0.0001,-0.0000,0.0000
32,2023-07-12T13:48:22.767954Z,46.510572219252,8.476236653555,-1.3978464959,-4.39,true,0.000,0.000,0.000,0.000,-0.000,39,9,0,0.007,0.023,0.028,318,0,0,0,-0.0001,0.0000,0.0000,0.0000
33,2023-07-12T13:49:06.724083Z,46.510535316299,8.476125197110,-1.3974274927,-3.73,true,0.000,0.000,0.000,0.000,-0.000,39,16,0,0.015,0.028,0.051,538,0,0,0,0.0002,0.0001,-0.0000,0.0000
34,2023-07-12T13:50:08.377643Z,46.510578834850,8.476220707707,-1.3943433905,-4.14,true,0.000,0.000,0.001,0.000,-0.000,35,14,0,0.011,0.026,0.040,408,0,0,0,-0.0002,0.0000,0.0000,0.0000
35,2023-07-12T13:50:17.226749Z,46.510580742721,8.476249765083,-1.3717730954,-4.05,true,0.000,0.000,0.001,-0.001,-0.000,39,11,0,0.007,0.031,0.052,344,0,0,0,-0.0001,0.0000,0.0000,0.0000
36,2023-07-12T13:50:37.549512Z,46.510627270598,8.476315679464,-1.3866161908,-4.33,true,0.000,0.000,0.001,-0.001,-0.000,43,9,0,0.012,0.020,0.040,335,0,0,0,-0.0000,0.0000,0.0000,0.0000
37,2023-07-12T13:52:19.857033Z,46.510557089625,8.476178503668,-1.3970813218,-4.25,true,0.000,0.000,0.000,0.000,-0.000,44,15,0,0.011,0.025,0.049,599,0,0,0,-0.0001,0.0000,0.0000,0.0000
38,2023-07-12T13:52:21.077616Z,46.510541744254,8.476167004399,-1.4001965357,-3.24,true,0.000,0.000,0.000,0.000,-0.000,42,22,0,0.011,0.032,0.106,600,0,0,0,-0.0002,0.0001,0.0000,0.0000
39,2023-07-12T13:52:49.752856Z,46.510412123064,8.475923197975,-1.3965139599,-4.10,true,0.000,0.000,0.001,0.000,-0.000,36,9,0,0.010,0.028,0.035,252,0,0,0,-0.0001,0.0000,0.0000,0.0000
40,2023-07-12T13:54:27.425992Z,46.510628127812,8.476306430908,-1.3852313288,-3.96,true,0.000,0.000,0.001,-0.001,-0.000,43,16,0,0.011,0.030,0.048,489,0,0,0,-0.0001,0.0000,-0.0000,0.0000
41,2023-07-12T13:55:03.855121Z,46.510578425383,8.476247846259,-1.3978336325,-3.38,true,0.000,0.000,0.000,0.000,-0.000,38,20,0,0.007,0.029,0.068,536,0,0,0,0.0001,0.0000,-0.0000,0.0000
42,2023-07-12T13:55:09.173334Z,46.510599610499,8.476283572046,-1.3874351438,-4.65,true,0.000,0.000,0.003,-0.002,-0.000,38,5,0,0.013,0.015,0.026,180,0,0,0,-0.0001,0.0001,0.0000,0.0000
43,2023-07-12T13:55:53.224496Z,46.510525981224,8.476000585222,-1.3788523554,-4.00,true,0.000,0.000,0.001,-0.000,-0.000,31,13,0,0.014,0.026,0.047,331,0,0,0,-0.0003,0.0002,-0.0000,0.0000
44,2023-07-12T13:55:53.353403Z,46.510481954461,8.476014703084,-1.3958012661,-3.16,true,0.001,0.000,0.001,-0.000,-0.000,51,17,0,0.014,0.033,0.073,519,0,0,0,-0.0000,0.0001,-0.0000,0.0000
45,2023-07-12T13:56:43.088694Z,46.510566745992,8.476215208287,-1.3970953097,-4.11,true,0.000,0.000,0.000,-0.000,-0.000,39,14,0,0.009,0.026,0.047,486,0,0,0,0.0002,0.0000,-0.0000,0.0000
46,2023-07-12T13:57:18.810664Z,46.510635392899,8.476324105092,-1.3868065203,-4.18,true,0.000,0.000,0.001,-0.001,-0.000,43,12,0,0.012,0.029,0.043,418,0,0,0,-0.0001,0.0000,0.0000,0.0000
47,2023-07-12T13:58:30.254264Z,46.510529586625,8.476079229205,-1.3758570493,-4.09,true,0.000,0.000,0.001,-0.001,-0.000,40,15,0,0.013,0.032,0.048,400,0,0,0,-0.0001,0.0001,0.0000,0.0000
48,2023-07-12T13:58:34.585006Z,46.510431794691,8.475991312823,-1.4014976884,-2.72,true,0.001,0.000,0.001,0.000,-0.000,42,18,0,0.011,0.034,0.060,437,0,0,0,-0.0001,0.0001,0.0000,0.0000
49,2023-07-12T14:03:06.012027Z,46.510561321820,8.476243098703,-1.3754792578,-4.19,true,0.000,0.000,0.001,-0.000,-0.000,36,8,0,0.010,0.023,0.042,268,0,0,0,0.0000,0.0000,-0.0000,0.0000
50,2023-07-12T14:03:30.036968Z,46.510503125515,8.476083833701,-1.3991924183,-3.28,true,0.000,0.000,0.000,0.000,-0.000,40,21,0,0.015,0.030,0.067,545,0,0,0,-0.0002,0.0001,-0.0000,0.0000
51,2023-07-12T14:05:25.329562Z,46.510526672123,8.476030275654,-1.3698331991,-4.11,true,0.000,0.000,0.001,0.000,-0.000,36,7,0,0.016,0.020,0.030,220,0,0,0,-0.0002,0.0000,0.0000,0.0000
52,2023-07-12T14:07:55.908828Z,46.510576333752,8.476247590968,-1.3982179341,-4.47,true,0.000,0.000,0.001,-0.001,-0.000,44,7,0,0.006,0.023,0.029,265,0,0,0,0.0000,0.0000,0.0000,0.0000
53,2023-07-12T14:08:20.861931Z,46.510592881169,8.476273353286,-1.3971854576,-4.29,true,0.000,0.000,0.001,0.000,-0.000,40,8,0,0.007,0.026,0.031,276,0,0,0,-0.0001,0.0000,0.0000,0.0000
54,2023-07-12T14:08:56.137834Z,46.510534753895,8.476148722228,-1.3999554631,-3.96,true,0.000,0.000,0.000,0.000,-0.000,49,16,0,0.013,0.028,0.049,629,0,0,0,-0.0001,0.0000,0.0000,0.0000
55,2023-07-12T14:09:58.518627Z,46.510599994463,8.476330153643,-1.3768453913,-3.76,true,0.001,0.000,0.002,-0.001,-0.000,52,15,0,0.010,0.037,0.059,514,0,0,0,0.0000,0.0001,0.0000,0.0000
56,2023-07-12T14:11:27.453799Z,46.510587699398,8.476231456813,-1.3931810181,-3.52,true,0.000,0.000,0.001,-0.000,-0.000,34,19,0,0.011,0.030,0.065,456,0,0,0,-0.0002,0.0000,-0.0000,0.0000
57,2023-07-12T14:11:37.791568Z,46.510543050461,8.476128436038,-1.3964293737,-3.99,true,0.000,0.000,0.000,0.000,-0.000,41,15,0,0.015,0.028,0.051,535,0,0,0,0.0000,0.0000,0.0000,0.0000
58,2023-07-12T14:11:44.374366Z,46.510522708115,8.476121812876,-1.4000259008,-2.24,true,0.001,0.000,0.000,0.000,-0.000,43,22,0,0.015,0.032,0.104,670,0,0,0,0.0001,0.0001,-0.0000,0.0000
59,2023-07-12T14:13:45.089275Z,46.510513394991,8.476069893094,-1.3781164040,-4.50,true,0.000,0.000,0.001,-0.000,-0.000,34,6,0,0.011,0.019,0.033,192,0,0,0,-0.0000,0.0001,-0.0000,0.0000
60,2023-07-12T14:13:48.804273Z,46.510524948701,8.476023917922,-1.3698856278,-3.78,true,0.000,0.000,0.002,0.000,-0.000,39,10,0,0.016,0.022,0.040,265,0,0,0,-0.0001,0.0001,-0.0000,0.0000
61,2023-07-12T14:14:26.668676Z,46.510577438812,8.476236951827,-1.3961964603,-2.65,true,0.001,0.000,0.000,-0.000,-0.000,40,24,0,0.008,0.033,0.105,626,0,0,0,-0.0001,0.0000,-0.0000,0.0000
62,2023-07-12T14:17:20.105839Z,46.510641262750,8.476314336438,-1.3845272633,-4.22,true,0.000,0.000,0.001,-0.001,-0.000,37,10,0,0.010,0.024,0.042,310,0,0,0,-0.0001,0.0000,0.0000,0.0000
