Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2022/07/06T10:43:55.634555,-90.4825563943,-44.0219126702,1392.2467376,46.510577566894,8.476189798686,-4.67
2022/07/06T10:44:54.062240,-90.208560097,-44.5567285668,1393.793222,46.510572723427,8.476193275938,-4.36
2022/07/06T10:45:12.991238,-90.8990596551,-43.0790047385,1392.9198576,46.510586097585,8.476184534756,-4.26
2022/07/06T10:46:23.977478,-90.2895670435,-43.2521407099,1392.5149925,46.510584467849,8.476192445526,-4.04
2022/07/06T10:46:50.867994,-89.912954445,-43.9576871931,1392.6739194,46.510578076761,8.476197230501,-4.23
2022/07/06T10:47:02.348197,-88.0396973589,-40.7201433389,1393.3970536,46.510606974948,8.476222193064,-4.38
2022/07/06T10:47:22.019122,-90.1045451565,-43.6135603897,1392.6324637,46.510581194915,8.476194793728,-4.43
2022/07/06T10:47:48.203507,-87.212428554,-41.3394777917,1395.4053648,46.510601305354,8.476232863762,-4.22
2022/07/06T10:47:53.822106,-90.4441568828,-44.2195497616,1392.1343078,46.510575784639,8.476190264932,-4.48
2022/07/06T10:48:11.210074,-91.9000345981,-45.3990672925,1392.9122189,46.510565348087,8.47617109431,-4.43
2022/07/06T10:48:49.422750,-91.8457652326,-45.0084695844,1392.160937,46.510568855138,8.47617186875,-4.56
2022/07/06T10:48:51.615870,-88.2210922488,-41.6644007785,1394.9062951,46.510598502797,8.476219666908,-3.79
2022/07/06T10:49:00.086872,-91.7813962572,-44.4179960152,1391.4874741,46.51057415882,8.476172809186,-4.26
2022/07/06T10:49:01.873949,-90.3241817169,-44.0143804767,1392.4318306,46.510577615772,8.476191863271,-4.24
2022/07/06T10:49:03.755510,-90.3145890827,-44.1014758344,1392.3003303,46.51057683125,8.476191973264,-3.85
2022/07/06T10:49:28.714125,-91.8953281105,-45.448142695,1392.6790083,46.510564906149,8.476171147213,-4.52
2022/07/06T10:49:42.348422,-91.8899416639,-45.1831846982,1392.4575554,46.510567288802,8.476171263068,-4.28
2022/07/06T10:49:42.556350,-91.8089481709,-44.4616493129,1391.5541832000001,46.51057376943,8.476172442706,-4.33
2022/07/06T10:50:01.358260,-89.114595376,-43.9852829231,1393.5396038000001,46.510577733418,8.476207626691,-4.16
2022/07/06T10:50:08.807686,-92.1158684012,-45.1991308888,1392.2488574000001,46.51056717228,8.476168316964,-4.46
2022/07/06T10:50:10.676189,-92.9993654345,-44.4612376522,1391.4835977,46.510573914724,8.476156933928,-4.14
2022/07/06T10:50:11.275173,-90.2115933602,-43.5804896522,1392.349903,46.510581505168,8.47619340484,-4.56
2022/07/06T10:50:20.916950,-88.3667332893,-40.4433372982,1392.5060054,46.510609503842,8.476217980247,-4.57
2022/07/06T10:50:44.446918,-92.4293048801,-45.5319359333,1392.5489232,46.510564215976,8.476164176106,-4.05
2022/07/06T10:50:54.111560,-90.2445315565,-44.1311481523,1392.782881,46.510576555925,8.476192880785,-4.71
2022/07/06T10:50:59.296248,-91.1061007064,-44.789859782,1393.0708734,46.510570733344,8.476181542665,-3.66
2022/07/06T10:51:23.694428,-88.6937820381,-42.90979763,1396.0941799,46.51058735666,8.476213293915,-4.71
2022/07/06T10:51:33.122528,-91.2261349456,-44.6275194571,1392.1224055999999,46.51057220803,8.476180006977,-4.53
2022/07/06T10:51:51.615720,-92.9139188495,-44.357430293,1391.3345348999999,46.51057483832,8.476158065041,-3.81
2022/07/06T10:51:56.111942,-91.8816510909,-45.0143645843,1392.122916,46.510568806389,8.476171400217,-4.45
2022/07/06T10:52:15.745576,-91.6638464145,-45.140666764,1392.484547,46.510567644348,8.476174215976,-3.35
2022/07/06T10:52:25.538381,-90.6468619187,-44.2922376031,1392.246858,46.510575154911,8.476187611532,-4.31
2022/07/06T10:52:28.844811,-90.6833090554,-44.3604028116,1391.5750022,46.510574546245,8.476187125069,-4.6
2022/07/06T10:52:33.241693,-89.843903692,-40.9058359913,1392.447287,46.510605519449,8.476198655866,-4.51
2022/07/06T10:52:45.556488,-90.9488154706,-44.7857523223,1393.2700885,46.510570751544,8.476183592464,-4.16
2022/07/06T10:52:47.858611,-88.0068706269,-41.3719272122,1394.4742999999999,46.510601108151,8.476222508266,-2.96
2022/07/06T10:52:49.190787,-87.9348644479,-41.1934969956,1394.3311034,46.510602704563,8.476223477132,-4.17
2022/07/06T10:52:49.708470,-89.7566957814,-41.537226072,1392.5085235000001,46.510599829824,8.476199683242,-3.69
2022/07/06T10:52:50.828090,-89.8657815778,-47.0163461242,1393.7625526,46.510550558845,8.476197317987,-4.38
2022/07/06T10:52:52.811041,-88.3280647788,-42.3170625726,1395.6428849,46.510592644798,8.4762181607,-4.42
2022/07/06T10:52:52.926568,-90.2388928188,-44.4597512027,1393.2963932,46.510573599427,8.476192897552,-4.06
2022/07/06T10:52:53.286396,-90.2996233329,-42.0322826677,1392.2722371,46.510595441498,8.476192524691,-4.41
2022/07/06T10:52:54.605280,-90.8002420212,-44.2179387445,1391.6053293999998,46.510575841585,8.476185626192,-3.78
2022/07/06T10:52:54.797718,-90.7458654433,-43.9366120528,1391.1413312,46.510578365693,8.476186383157,-4.43
2022/07/06T10:52:56.161557,-93.5180438263,-43.1652926619,1388.951944,46.510585633705,8.476150400212,-4.39
2022/07/06T10:52:58.484396,-91.7101789648,-44.9401848384,1392.2041688,46.510569453213,8.476173646935,-4.29
2022/07/06T10:53:00.615111,-90.318211332,-42.0375339717,1392.5054071,46.510595396428,8.47619228158,-4.48
2022/07/06T10:53:02.258130,-91.9162181229,-45.5257282462,1392.7209164,46.510564210757,8.476170861684,-4.46
2022/07/06T10:53:06.118272,-91.1211378993,-44.4080546894,1391.9899315,46.510574169615,8.476181412716,-4.51
2022/07/06T10:53:06.387287,-89.251070566,-41.4774234905,1393.053433,46.510600307493,8.476206280783,-4.18
2022/07/06T10:53:06.899061,-93.0860393858,-43.9686817885,1390.4840954,46.510578355682,8.476155889751,-4.59
2022/07/06T10:53:08.251854,-89.3516063238,-41.1621193849,1392.5245539,46.510603155659,8.476205025401,-3.63
2022/07/06T10:53:09.158678,-88.2500140094,-41.366087924,1394.1317243,46.510601189661,8.476219341636,-4.35
2022/07/06T10:53:09.349501,-93.146074621,-44.5779241417,1391.4583427,46.510572882603,8.476155002492,-4.28
2022/07/06T10:53:10.424480,-88.3201919342,-42.199572891,1395.5029415,46.510593700688,8.476218283532,-4.47
2022/07/06T10:53:10.844479,-91.9452222609,-45.4172723501,1392.6699889000001,46.510565189758,8.476170502507,-4.49
2022/07/06T10:53:13.648703,-88.8318956401,-42.6013061509,1395.0055103000002,46.510590148128,8.476211547889,-4.46
2022/07/06T10:53:14.285761,-89.7935296083,-40.842477927,1392.7764564,46.510606083287,8.476199323002,-4.12
2022/07/06T10:53:14.529791,-88.3977766824,-41.8350320128,1394.6934434,46.510596989056,8.476217335689,-3.69
2022/07/06T10:53:19.065432,-88.0797596318,-42.1387692685,1395.6010460999998,46.51059421899,8.476221426364,-2.74
2022/07/06T10:53:19.189640,-89.2677338766,-42.6122412763,1394.8756053,46.510590101631,8.476205867887,-4.54
2022/07/06T10:53:24.247405,-89.571434651,-42.934111804,1394.9406839,46.510587242571,8.476201855787,-4.06
2022/07/06T10:53:26.252010,-92.9729283098,-44.1997054571,1391.1309161000001,46.510576264085,8.476157323465,-4.57
2022/07/06T10:53:28.178403,-90.3788383147,-44.0987662696,1392.2774629,46.510576863268,8.47619113669,-3.96
2022/07/06T10:53:28.824447,-92.8671479868,-43.8327971217,1390.6634962,46.510579551872,8.476158764864,-4.45
2022/07/06T10:53:32.330623,-91.8907101424,-45.4325630348,1392.6386507999998,46.510565045744,8.476171210067,-4.46
2022/07/06T10:53:33.351458,-91.4476801502,-44.7155676212,1391.9678846000002,46.510571442432,8.476177105526,-4.1
2022/07/06T10:53:34.221907,-91.7401838941,-44.4411589648,1391.4772757,46.510573945574,8.476173342116,-4.46
2022/07/06T10:53:35.595011,-90.4192753555,-44.0021175989,1391.7362413,46.510577737522,8.476190626615,-4.56
2022/07/06T10:53:36.079727,-90.4422042696,-43.8769159941,1391.3982891,46.510578866482,8.476190349521,-4.38
2022/07/06T10:53:36.346456,-91.0437769173,-44.775928064,1393.393716,46.510570851181,8.476182356969,-4.5
2022/07/06T10:53:36.627931,-91.0681141405,-44.5126997388,1391.9658101,46.51057322205,8.476182085492,-4.45
2022/07/06T10:53:38.979343,-89.9445232577,-43.9249347693,1392.5972565,46.510578375133,8.476196824875,-4.14
2022/07/06T10:53:39.856083,-91.0437681759,-44.2093389279,1391.5653108,46.51057594791,8.476182455,-4.61
2022/07/06T10:53:41.466315,-88.3062001276,-42.1922673464,1395.4975635,46.510593764737,8.476218467078,-4.56
2022/07/06T10:53:41.886638,-88.2978570764,-41.3524534199,1394.0318972,46.510601318011,8.476218720698,-4.37
2022/07/06T10:53:43.320365,-92.2629722483,-44.3565705915,1390.6906142,46.510574768763,8.47616654589,-4.46
2022/07/06T10:53:44.269699,-88.8625498982,-42.9307359825,1395.7805655,46.510587188458,8.476211091639,-3.63
2022/07/06T10:53:46.852590,-88.4199110684,-42.4261918638,1395.5997159,46.510591674132,8.476216945326,-4.6
2022/07/06T10:53:47.990311,-88.1510239854,-41.2541525962,1394.533821,46.510602184646,8.476220650501,-4.61
2022/07/06T10:53:48.821335,-88.3790955408,-41.4222740179,1394.0593996,46.510600699644,8.476217650283,-4.33
2022/07/06T10:53:50.208189,-92.6599352611,-45.6125308664,1392.6093660000001,46.510563518456,8.47616115754,-3.75
2022/07/06T10:53:53.620999,-90.7473460007,-43.7109372497,1391.6489504,46.510580395673,8.476186402656,-4.12
2022/07/06T10:53:53.794658,-89.8713451782,-42.9859159619,1394.6462525000002,46.51058681233,8.476197939652,-4.52
2022/07/06T10:53:54.059505,-92.7062200066,-45.5714271923,1392.5329608999998,46.510563893696,8.476160561632,-4.08
2022/07/06T10:53:59.517274,-89.9481327222,-44.0506582751,1392.9096935,46.51057724464,8.476196756139,-4.19
2022/07/06T10:54:00.651047,-90.3661295436,-42.1591224088,1392.4694165,46.510594308468,8.476191636358,-4.39
2022/07/06T10:54:01.863038,-89.0538111967,-43.1296071562,1395.9632585,46.510585422359,8.476208565579,-4.32
2022/07/06T10:54:03.429575,-91.6980720968,-45.3508133728,1392.6982611,46.510565758145,8.476173733844,-3.25
2022/07/06T10:54:05.463546,-91.0033556055,-44.5385758663,1391.9102026,46.510572981608,8.476182924724,-3.67
2022/07/06T10:54:06.773388,-89.066815156,-41.227859502,1392.8760562,46.510602530397,8.476208724302,-4.48
2022/07/06T10:54:07.418773,-88.0345632508,-41.993520024,1395.6738543000001,46.510595520091,8.476222040196,-4.63
2022/07/06T10:54:07.439150,-89.736421728,-44.2127025861,1393.5946327,46.510575761765,8.476199486296,-4.59
2022/07/06T10:54:07.464024,-89.3259530854,-42.4456246893,1394.4299294,46.51059160733,8.476205138181,-4.4
2022/07/06T10:54:08.268805,-91.1057797852,-44.4841951868,1391.6579846999998,46.510573482984,8.476181599744,-4.06
2022/07/06T10:54:08.959924,-91.7913954477,-45.3543271604,1393.1741428999999,46.510565737544,8.476172517332,-4.24
2022/07/06T10:54:09.137289,-90.8363649482,-44.1740773292,1391.5588552,46.510576240416,8.476185163143,-4.43
2022/07/06T10:54:10.048982,-89.516920507,-41.72946038,1392.998801,46.510598072096,8.476202773857,-4.41
2022/07/06T10:54:12.511676,-89.3521203501,-42.7164719657,1395.0024543,46.510589174106,8.476204750515,-4.31
2022/07/06T10:54:12.850292,-91.157810851,-44.6248877426,1392.2073590999998,46.510572223559,8.476180897548,-4.26
2022/07/06T10:54:14.598842,-88.4620946711,-41.3712575885,1393.8388627,46.510601168443,8.476216577789,-4.69
2022/07/06T10:54:15.091499,-92.9220582494,-44.1825572965,1391.1342313,46.510576412279,8.476157989158,-4.52
2022/07/06T10:54:16.764439,-90.6698033581,-44.3992897735,1392.3093701,46.510574194712,8.476187294197,-3.87
2022/07/06T10:54:20.867510,-90.5070955544,-44.0404186083,1392.2162623000002,46.510577403361,8.476189475805,-4.2
2022/07/06T10:54:22.241129,-89.6535466956,-42.9001714257,1394.3986435,46.510587557732,8.476200791964,-4.71
2022/07/06T10:54:22.323447,-88.3809509752,-42.4439433634,1395.7544467,46.510591509796,8.476217449817,-4.65
2022/07/06T10:54:22.516086,-91.2225130671,-44.5198251321,1391.8368592999998,46.510573176347,8.476180072764,-4.34
2022/07/06T10:54:27.267643,-90.8433714453,-44.1289651971,1391.5580699000002,46.510576647025,8.476185079633,-4.21
2022/07/06T10:54:31.777573,-90.8827818162,-44.3456669524,1391.8341933,46.510574702464,8.476184528814,-4.46
2022/07/06T10:54:33.453344,-90.8223535628,-44.2075158947,1391.6885295999998,46.51057593795,8.476185339902,-4.22
2022/07/06T10:54:34.460607,-90.9136109133,-44.3905323166,1392.009229,46.51057430254,8.476184119411,-4.4
2022/07/06T10:54:34.551289,-91.8668081779,-44.9881059276,1392.1060079000001,46.510569040819,8.476171598118,-4.42
2022/07/06T10:54:34.950183,-88.8890200034,-42.8392368979,1395.4228319,46.510588014695,8.476210762608,-4.28
2022/07/06T10:54:35.950338,-90.8020244711,-44.2801881409,1391.7609832,46.510575281844,8.47618559222,-4.2
