Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2022/02/09T14:05:18.512494,-128.924825277,-79.3541641911,1335.9875659,46.510264341699,8.475682895567,-4.06
2022/02/09T14:06:35.808314,-128.45462727,-79.317769283,1335.9702014999998,46.510264613173,8.475689027583,-4.53
2022/02/09T14:38:19.207120,-128.838353151,-79.3925443473,1336.0276093,46.510263986189,8.475684015512,-3.99
2022/02/09T14:38:21.855071,-128.60264968,-79.7041797868,1336.8468683,46.510261154902,8.475687032462,-3.65
2022/02/09T14:38:22.393061,-128.733978254,-80.0777424595,1337.5488426,46.510257810245,8.475685257071,-4.1
2022/02/09T14:38:29.325652,-128.878753786,-79.4987992379,1336.0923157,46.510263035235,8.475683470866,-4.12
2022/02/09T14:38:38.070076,-128.923700438,-79.4971804293,1336.0870187,46.51026305514,8.47568288558,-4.33
2022/02/09T14:38:43.338587,-129.088567323,-79.5624651031,1335.9436097999999,46.510262487543,8.475680726476,-4.5
2022/02/09T14:39:01.467527,-136.381321329,-78.5561766287,1327.3744385,46.510272407514,8.475585891093,-3.94
2022/02/09T14:39:38.725791,-124.497692756,-79.3778268709,1342.4823044,46.510263601279,8.47574056712,-4.03
2022/02/09T14:39:43.558712,-124.886136604,-78.2563225843,1341.7414109000001,46.510273735336,8.475735699704,-4.22
2022/02/09T14:40:13.465134,-139.445055386,-82.3629859691,1331.5577995,46.510238529274,8.47554532063,-4.2
2022/02/09T14:40:14.203847,-136.121301434,-85.2609928905,1325.9149098,46.510212068266,8.475588124571,-4.45
2022/02/09T14:40:41.499995,-124.727307961,-74.8034375699,1333.8445411999999,46.510304776104,8.475738364831,-4.02
2022/02/09T14:43:16.128633,-124.737958244,-74.7686865143,1333.8477786,46.510305089949,8.475738232062,-4.12
2022/02/09T14:43:32.586944,-124.097612881,-74.6515079648,1333.0524342,46.510306067981,8.475746594811,-4.0
2022/02/09T14:43:40.362376,-131.027971388,-76.284609359,1330.9519191000002,46.510292202805,8.475656025113,-3.95
2022/02/09T14:45:35.785449,-122.503781456,-74.1577637121,1332.8029719,46.510310319691,8.475767444348,-3.93
2022/02/09T14:45:51.222479,-124.369175551,-67.5827357667,1343.3627316000002,46.51036968057,8.475744272269,-4.07
2022/02/09T14:46:21.819561,-126.073179911,-66.0546818969,1341.5935904,46.510383628067,8.475722335845,-4.35
2022/02/09T14:46:39.142703,-121.658185674,-93.6578655771,1349.2513907999999,46.510134815961,8.475775100163,-4.13
2022/02/09T14:47:13.475799,-124.11379488,-74.6866783064,1333.0615331,46.510305753552,8.475746377934,-3.9
2022/02/09T14:48:01.690586,-109.782176828,-99.6171500909,1354.1547228,46.510079800291,8.47592879346,-4.22
2022/02/09T14:48:09.587906,-124.731920534,-74.8023340246,1333.8521095,46.510304786577,8.475738304927,-4.13
2022/02/09T14:48:11.426099,-123.653199788,-74.001046303,1331.9191256000001,46.510311866159,8.475752496834,-4.18
2022/02/09T14:48:24.465015,-129.312022961,-73.909145694,1349.6933631000002,46.510313361985,8.475678786296,-4.45
2022/02/09T14:48:27.583655,-124.928742117,-72.980178827,1345.9804623,46.510321197535,8.475736052391,-4.44
2022/02/09T14:48:32.734877,-132.441836108,-75.1764599453,1348.3909313,46.510302335026,8.475637793037,-4.27
2022/02/09T14:48:44.720071,-130.746777942,-72.6093280916,1352.9145555999999,46.51032522353,8.47566031751,-4.54
2022/02/09T14:48:45.659082,-132.117373618,-72.9557205297,1352.045675,46.510322270889,8.47564240186,-3.89
2022/02/09T14:48:49.014090,-125.485147696,-71.9909965876,1346.0421262,46.510330161187,8.475728973836,-4.3
2022/02/09T14:48:56.466475,-131.306064043,-63.3706292857,1343.8165332,46.510408392267,8.475654623343,-4.27
2022/02/09T14:49:01.909561,-116.25419523,-99.959027308,1355.6842705000001,46.510077494379,8.475844417062,-3.78
2022/02/09T14:49:12.191873,-126.185249442,-74.7791744962,1349.0487139,46.510305164656,8.47571937229,-4.31
2022/02/09T14:49:13.974250,-132.011732167,-74.10831948,1353.6050674,46.5103118906,8.475643579446,-4.29
2022/02/09T14:49:17.294610,-126.200132922,-71.9132352797,1351.5341612,46.510330944546,8.475719671429,-4.17
2022/02/09T14:49:20.200100,-142.529922227,-136.042289702,1345.2676832999998,46.509756057415,8.475495887864,-3.88
2022/02/09T14:49:20.610812,-127.533458885,-73.4615720727,1348.915042,46.510317176555,8.475702034674,-4.59
2022/02/09T14:49:27.137873,-133.873085678,-82.5274656669,1351.4091773,46.510236383571,8.475617880559,-4.08
2022/02/09T14:49:27.650378,-132.558273255,-78.4368190081,1350.0887226,46.510273022181,8.475635714461,-4.53
2022/02/09T14:49:45.390524,-129.622685837,-66.3077985325,1346.0508376,46.510381772401,8.475676048378,-4.36
2022/02/09T14:49:45.835376,-106.321586782,-75.7333329425,1334.3841643,46.510294223395,8.475977994759,-4.42
2022/02/09T14:50:01.490631,-137.975987798,-115.205955246,1364.046789,46.509942931554,8.475558799893,-4.29
2022/02/09T14:50:02.456004,-129.149763478,-75.3989251556,1345.7364637,46.510299943179,8.475680644392,-4.24
