Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,Mw,MwA,Class
2022/02/09T14:05:18.512455,-129.01125034,-78.8655326982,1335.77195557,46.51026928588848,8.475682322795006,-3.957872390335445,-4.0630842832,relocated
2022/02/09T14:06:35.808341,-128.606968403,-79.2626524024,1335.24381214,46.510265665703415,8.4756875213202,-4.385740089139104,-4.52695921459,relocated
2022/02/09T14:38:19.207056,-128.673850476,-78.1647374188,1335.54339295,46.510275549263724,8.475686839068768,-3.954119164907343,-3.99311732564,relocated
2022/02/09T14:38:21.854878,-129.42040163,-78.1567324508,1336.44029668,46.51027571019099,8.475677114519538,-3.627588552662445,-3.64995534795,relocated
2022/02/09T14:38:22.393047,-128.585936241,-79.6281796382,1337.05423192,46.510262375708855,8.475687732703328,-4.085482054890923,-4.09969930705,relocated
2022/02/09T14:38:29.325589,-128.824067178,-78.2985256616,1335.64304493,46.51027436373908,8.475684859024561,-4.074222378606615,-4.1179000991,relocated
2022/02/09T14:38:38.070082,-128.989218321,-78.9252429539,1335.22327042,46.51026874607767,8.475682599453199,-4.299415904292752,-4.32867871576,relocated
2022/02/09T14:38:43.338592,-129.101289339,-79.2221072105,1335.21681154,46.510266089157575,8.475681088275568,-4.194325592305889,-4.49754803044,relocated
2022/02/09T14:39:01.467466,-136.280587562,-78.0622731092,1327.20254664,46.51027737347626,8.475587754561841,-3.740185315505513,-3.93692131162,relocated
2022/02/09T14:39:38.725725,-124.65621208,-78.9988659034,1342.64145831,46.51026757021813,8.475739038530618,-3.9691320666197516,-4.02578578723,relocated
2022/02/09T14:39:43.558714,-124.657270322,-78.6955859764,1341.40697294,46.51027029804873,8.475739076752157,-4.299415904292752,-4.21541057922,relocated
2022/02/09T14:40:13.465243,-136.665454502,-80.435134046,1334.15722668,46.51025606729055,8.47558232461981,-3.5037321135350696,-4.20455119329,manuallyRelocated
2022/02/09T14:40:14.203854,-136.270418925,-84.9506765153,1325.16470808,46.510215411897605,8.475586700765437,-4.220598170302605,-4.4532300003,relocated
2022/02/09T14:40:41.499921,-124.861985493,-74.2249418146,1333.71957612,46.51031053351456,8.475737178182637,-4.126767534600047,-4.02197951266,relocated
2022/02/09T14:43:16.128579,-124.617307838,-74.2687352933,1333.39731476,46.51031011044852,8.475740358253386,-4.3331949331456725,-4.1191436086,relocated
2022/02/09T14:43:32.586866,-124.230603646,-73.8771922446,1332.76353339,46.510313586210934,8.475745463555876,-4.111754632887639,-3.99646545433,relocated
2022/02/09T14:43:40.362348,-131.012768593,-75.8566553814,1330.2495709,46.5102965870414,8.475656764080217,-3.8790546563452972,-3.9470747226,relocated
2022/02/09T14:45:35.785311,-122.204726774,-72.7978674978,1332.38683799,46.51032305362603,8.47577204252209,-3.9935280319024162,-3.9334678525,relocated
2022/02/09T14:45:51.222224,-123.5802969,-65.4174010203,1341.63959294,46.51038960497579,8.47575539399312,-4.284403002580343,-4.07060276271,relocated
2022/02/09T14:46:21.820752,-127.012645754,-74.7786247014,1347.5112805,46.51030581163519,8.475709066365093, ,-4.34735473113,relocated
2022/02/09T14:46:39.142340,-124.76920592,-99.5567416387,1352.98155459,46.510082671255454,8.475734028435033, ,-4.13354901768,relocated
2022/02/09T14:47:13.475706,-123.899378246,-73.6127449309,1332.49875396,46.510315925438114,8.475749824258797,-4.111754632887639,-3.89583649401,relocated
2022/02/09T14:48:01.690523,-112.679400991,-104.057342571,1356.09572067,46.51004075240471,8.475890759545287, ,-4.21676219368,relocated
2022/02/09T14:48:09.587902,-124.737743721,-75.0772776097,1333.60142135,46.510302852112055,8.475738650025793,-4.310675580577059,-4.12504056846,relocated
2022/02/09T14:48:11.426062,-123.482735827,-73.7091804266,1331.36801637,46.51031500826235,8.475755235487735,-4.280649777152241,-4.18084586245,relocated
2022/02/09T14:48:24.465110,-129.639676531,-76.4546447969,1350.86032202,46.51029104908696,8.475674553346265, ,-4.45458409088,relocated
2022/02/09T14:48:27.583681,-125.164478241,-73.288560285,1346.34132756,46.51031899455848,8.47573340070593, ,-4.43974859739,relocated
2022/02/09T14:48:32.734772,-130.88283417,-75.8981853179,1348.11970323,46.510296201577496,8.47565845279705, ,-4.26821599197,relocated
2022/02/09T14:48:44.720151,-131.175078672,-74.6282892842,1354.15648285,46.51030766000129,8.475654865111398,-4.385740089139104,-4.54098242734,relocated
2022/02/09T14:48:45.659062,-132.17221798,-73.1798811421,1352.67383132,46.51032080641352,8.475642123473737,-3.9635022284775983,-3.89032370727,relocated
2022/02/09T14:48:49.014153,-124.839385055,-72.3606007002,1344.96079312,46.51032730246936,8.47573779557435, ,-4.29849668098,relocated
2022/02/09T14:48:56.466768,-129.874321145,-67.8011969083,1345.28245873,46.51036891210385,8.475672985351055, ,-4.27266654137,relocated
2022/02/09T14:49:01.906551,-120.035346838,-120.936409243,1368.12389694,46.50988980515409,8.47579202213849, ,-3.77735180995,relocated
2022/02/09T14:49:12.191923,-126.685256639,-75.0227192593,1349.57815519,46.51030357753735,8.475713289925844,-4.201832043162093,-4.31153746656,relocated
2022/02/09T14:49:13.974316,-132.391893291,-76.0643118056,1354.64979938,46.51029488797559,8.47563876526256, ,-4.28753637552,relocated
2022/02/09T14:49:17.294608,-126.091338863,-71.2474513717,1351.66214861,46.51033746520928,8.475721677903728,-4.1230143091719444,-4.1729064087,relocated
2022/02/09T14:49:20.202536,-152.017149903,-124.069039282,1347.88501051,46.50986542518509,8.475374822881566, ,-3.88268530865,relocated
2022/02/09T14:49:20.610874,-127.233756418,-73.312637594,1348.70367369,46.51031902445007,8.475706438351992, ,-4.59112605443,relocated
2022/02/09T14:49:27.137187,-139.367778055,-97.1923310132,1356.15964978,46.51010567467759,8.475544246236632, ,-4.07998055432,relocated
2022/02/09T14:49:27.650424,-132.28353986,-76.9549548677,1349.17048327,46.510286862835066,8.475640022606628, ,-4.52700531847,relocated
2022/02/09T14:49:45.390448,-129.430616775,-65.0947264452,1344.55672409,46.51039320343628,8.475679231818841, ,-4.36162068464,relocated
2022/02/09T14:49:45.835554,-108.19717574,-74.8006857508,1330.01221353,46.510303372718084,8.475954187962028, ,-4.41687384539,relocated
2022/02/09T14:50:01.492127,-132.245292051,-105.487869431,1358.33456282,46.51003021159777,8.475635609957047, ,-4.28932042527,relocated
2022/02/09T14:50:02.456717,-131.197610923,-81.2241902822,1341.69930168,46.51024833125599,8.47565343377616, ,-4.23910244767,relocated
2022/02/09T14:50:07.173984,-121.68891305,-71.5573807067,1345.61310525,46.510334152878414,8.47577897844173, ,-4.70071135479,relocated
2022/02/09T14:50:18.134231,-120.08124598,-71.6052964852,1340.8784747,46.51033352981577,8.475799914113137,-3.8396457893502234,-4.48847275749,relocated
2022/02/09T14:50:22.674083,-122.148548973,-93.5212374688,1357.25169009,46.510136648836166,8.475769210279722, ,-4.6343493284,relocated
2022/02/09T14:50:32.355070,-135.956145545,-106.061327362,1358.19065043,46.51002549451597,8.475587166356457, ,-3.8998026388,relocated
2022/02/09T14:50:35.393933,-130.993859199,-74.6122345008,1354.43893091,46.51030778292509,8.47565722885627,-4.166176401595122,-4.2436843337,relocated
