Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,Mw,MwA,Class
2022/03/23T11:16:10.608158,-74.1441096867,-28.5598713607,1403.43856866,46.510715265108686,8.47640581196638, ,-4.11685134682,relocated
2022/03/23T11:19:06.773675,-82.7222955859,-38.7294076464,1406.85833047,46.510624813015106,8.476292302881367, ,-4.22950997854,relocated
2022/03/23T11:19:41.531940,-80.4856339231,-38.4077248266,1411.06518581,46.51062744128274,8.4763214984811, ,-4.48994891519,relocated
2022/03/23T11:20:56.579828,-32.5112448108,-19.5898918752,1393.66479828,46.51079099265428,8.476949754628873, ,-3.58931860892,relocated
2022/03/23T11:21:21.353787,-84.0355941952,-32.3582009836,1394.86730085,46.51068227471809,8.476276288646464, ,-4.4530709954,relocated
2022/03/23T11:21:24.308153,-80.4198178378,-34.1036201224,1403.49914331,46.510666146609765,8.476323096171662, ,-4.30160923488,relocated
2022/03/23T11:22:52.799095,-81.3429793125,-24.9593397964,1391.12504653,46.510748505137556,8.476312642403224, ,-3.95073329417,relocated
2022/03/23T11:23:44.909481,-84.8312492797,-33.6538732184,1397.25819666,46.51067071548836,8.476265699959,-4.040443349753695,-4.16716362973,relocated
2022/03/23T11:23:44.950428,-85.3480498826,-34.0649873409,1397.04020623,46.51066707901638,8.476258896160562,-3.905327234342013,-4.16702620253,relocated
2022/03/23T11:24:40.274278,-84.4368631294,-25.3545712253,1385.43884666,46.51074531697952,8.476272265811248, ,-4.39705959965,relocated
2022/03/23T11:27:06.387605,-38.5410376148,28.908485039,1405.71505875,46.51122794687239,8.476879559805672, ,-3.26415900071,relocated
2022/03/23T11:27:17.605523,-86.0568077678,-41.5265754267,1404.37477637,46.51060004911533,8.47624837821486,-4.108001407459536,-4.18947137043,relocated
2022/03/23T11:27:30.582314,-81.2173395143,-29.0589818855,1394.98098897,46.51071161540785,8.476313573614696,-3.860288529204786,-4.19482591645,relocated
2022/03/23T11:27:30.931231,-81.0244452682,-29.1623562312,1394.88237694,46.51071066261017,8.47631606883761,-3.5300046915317855,-3.87520122004,relocated
2022/03/23T11:27:45.025869,-83.3081254046,-35.6433382072,1402.67145107,46.51065264051165,8.476285201576024,-3.984144968332161,-4.22206477956,relocated
2022/03/23T11:27:52.796102,-85.3472554026,-34.5159607785,1396.71309966,46.51066302243159,8.47625882876329,-3.9503659394792403,-4.28946593279,relocated
2022/03/23T11:28:33.649100,-84.7231547059,-41.0071138309,1406.30935398,46.510604563336,8.476265842997753, ,-4.28115878082,relocated
2022/03/23T11:28:41.930799,-10.7436658335,-67.3221956511,1400.96631031,46.5103590594681,8.477225116159017, ,-3.23348025237,relocated
2022/03/23T11:28:51.121653,-81.7791661905,-34.8848658862,1404.18385452,46.51065928127079,8.476305251953425, ,-4.53766036752,relocated
2022/03/23T11:29:10.281987,-45.8081722369,-25.1351777016,1390.05133538,46.510742695566776,8.476775563983242, ,-3.91725912111,relocated
2022/03/23T11:29:29.814769,-26.058180987,18.7007496035,1422.87628495,46.51113464778919,8.477040432587724, ,-3.43050846049,relocated
2022/03/23T11:29:31.035380,-86.411352008,-33.3855363499,1392.6337557,46.51067331615474,8.47624515963402, ,-4.31122239519,relocated
2022/03/23T11:29:35.099059,-81.5681372081,-27.6051744821,1393.7927718,46.510724733637154,8.476309253642103, ,-4.47099846435,relocated
2022/03/23T11:29:35.228791,-70.4852894137,-36.5187062845,1399.22809164,46.510643240721286,8.476452107433255, ,-4.12855529712,relocated
2022/03/23T11:29:36.230322,-82.3471671731,-31.917282456,1398.83661151,46.51068604065731,8.476298362313468, ,-4.32845731605,relocated
2022/03/23T11:29:39.835610,-81.398945634,-28.8211488184,1394.70905662,46.510713776221586,8.476311248556025, ,-4.71358317829,relocated
2022/03/23T11:29:46.287659,-86.2987911148,-35.9896574145,1397.15221103,46.51064988005678,8.476246178248719,-3.856535303776684,-4.0640851189,relocated
2022/03/23T11:29:50.331598,-82.6351617902,-32.2227592393,1397.59916052,46.510683326959075,8.476294557445224,-3.5637837203847065,-3.96930862512,relocated
2022/03/23T11:29:55.658882,-82.4309682099,-32.4439511459,1398.56704174,46.51068131328097,8.476297179762144, ,-4.42452104008,relocated
2022/03/23T11:31:39.103239,-81.5503945642,-28.3261827072,1391.34235272,46.51071824570162,8.476309360155371, ,-4.32405118729,relocated
2022/03/23T11:33:01.517855,-84.8394899445,-36.8441278226,1401.81110667,46.51064202159895,8.476265043778373,-3.9803917429040587,-3.89932751973,relocated
2022/03/23T11:33:16.042563,-80.3890046357,-32.9689957237,1404.92293728,46.510676348970094,8.476323693334521, ,-4.52972201056,relocated
2022/03/23T11:33:48.606109,-85.9164570674,-38.3988654186,1399.76315445,46.51062816470259,8.476250744744279,-4.156793338024865,-4.25249583573,relocated
2022/03/23T11:34:13.142211,-82.3417355313,-33.394486622,1399.68322351,46.51067275299114,8.47629817872816, ,-4.42300940843,relocated
2022/03/23T11:34:21.581074,-88.9626608648,-32.4930366375,1396.2901546,46.510681648201675,8.476212075273041,-2.3833943232465407,-3.04385071339,relocated
2022/03/23T11:34:28.723888,-85.4130395447,-34.4419047675,1397.12543847,46.51066369645823,8.476257984549276,-3.9278465869106265,-4.06665407953,relocated
2022/03/23T11:35:30.184140,-80.3906944804,-34.216340654,1409.23158041,46.510665130378904,8.47632345716146,-3.605069200093831,-3.80007467654,relocated
2022/03/23T11:35:50.131616,-85.6169945078,-34.6996610763,1395.76616679,46.510661401975966,8.476255282762496, ,-4.14170552632,relocated
2022/03/23T11:36:04.919951,-87.9696891834,-41.2194339254,1403.94522924,46.510603039229366,8.47622350985082, ,-4.00936806083,relocated
2022/03/23T11:36:59.472416,-83.6740301814,-28.1205442929,1394.10783087,46.5107203485271,8.476281729072092, ,-4.52876081874,relocated
2022/03/23T11:37:04.931545,-85.3225824051,-22.518914514,1379.88220702,46.51077092745525,8.476261214102909,-3.417407928688718,-3.66791930509,relocated
2022/03/23T11:37:14.512663,-78.6194823885,-28.2655133047,1397.80870043,46.51071844406099,8.4763475560073, ,-4.60435394957,relocated
2022/03/23T11:37:40.729794,-82.9193330966,-35.015635039,1399.86192666,46.510658239788725,8.476290374460895, ,-4.36541965967,relocated
2022/03/23T11:37:48.831837,-79.634969161,-30.8272529831,1398.86010693,46.51069552267149,8.476333884945214,-3.8527820783485813,-4.17449220456,relocated
2022/03/23T11:38:01.313613,-85.0275049754,-25.0834124565,1382.33700104,46.510747825642916,8.476264617032337, ,-4.35238112178,relocated
2022/03/23T11:38:37.696220,-81.7924781543,-31.6735607441,1399.06105853,46.51068816695666,8.476305630893892,-3.7852240206427403,-4.1257247975,relocated
2022/03/23T11:38:47.148588,-81.8125809153,-28.2862527743,1393.12264878,46.51071863640281,8.476305951545214, ,-4.23715320788,relocated
2022/03/23T11:38:49.862033,-82.674831084,-30.5599114632,1395.11752922,46.510698288205255,8.476294326678696,-3.5487708186722973,-3.82927232273,relocated
2022/03/23T11:38:56.276342,-83.2821605059,-27.7156883248,1391.81925782,46.510723943070616,8.476286903753046, ,-4.3726526815,relocated
2022/03/23T11:39:11.014389,-82.0132775762,-33.5547492092,1395.66133508,46.51067127159304,8.476302429611993, ,-4.48325053326,relocated
2022/03/23T11:39:31.134306,-81.5858399806,-28.942855758,1394.72716544,46.510712703723605,8.47630879270864, ,-4.64960723183,relocated
2022/03/23T11:39:32.667996,-80.6855637662,-28.3880234909,1390.18489357,46.51071758635587,8.476320616423985, ,-4.35552004588,relocated
