Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,Mw,MwA,Class
2022/03/02T10:50:08.433655,-105.908725361,-57.6105629692,1367.32132686,46.51045773007907,8.475986969010197, ,-4.65441277839,relocated
2022/03/02T10:50:11.067526,-110.272861769,-63.2450106895,1366.46290066,46.51040756798152,8.475929142262263, ,-4.57616675979,relocated
2022/03/02T11:08:56.350499,-118.800065809,-61.2634566477,1349.85590973,46.510426402283656,8.475818387789403, ,-4.46433301863,relocated
2022/03/02T11:10:27.282695,-107.415667506,-64.0405870218,1365.83574063,46.51040007205277,8.47596622880337, ,-4.57491557383,relocated
2022/03/02T11:14:04.166172,-111.7130056,-54.2595325013,1371.15079812,46.510488562923484,8.47591192825359, ,-4.19918101716,relocated
2022/03/02T11:15:57.131855,-107.309664082,-60.2397247783,1363.63656549,46.51043424709221,8.47596826404931, ,-4.35645894449,relocated
2022/03/02T11:16:00.653447,-111.618186733,-66.7400338494,1364.60505278,46.510376290465196,8.47591101308146, ,-4.66514867925,relocated
2022/03/02T11:22:06.149469,-120.624869448,-62.0019506988,1360.91046883,46.51041997879872,8.475794488886468, ,-4.35665801834,relocated
2022/03/02T11:24:21.732480,-108.534874295,-60.2127835242,1363.22218636,46.5104346350284,8.475952306510836,-4.366973961998593,-4.16641920434,relocated
2022/03/02T11:24:39.060348,-109.139464862,-59.9947315589,1362.8416229,46.51043666818118,8.475944467358955, ,-4.35525161339,relocated
2022/03/02T11:27:12.985318,-114.728571068,-67.3217862727,1370.01381104,46.51037142859852,8.475870391612096, ,-4.43006639423,relocated
2022/03/02T11:29:41.440739,-112.869893851,-60.4135945349,1367.31132903,46.51043334502576,8.475895795755303,-4.321935256861366,-4.35950755329,relocated
2022/03/02T11:29:59.440680,-122.850108657,-65.5068047672,1362.45016112,46.51038871811504,8.475764895109247, ,-4.35372985579,relocated
2022/03/02T11:29:59.523114,-123.982223453,-73.8815697015,1357.31249644,46.5103135221661,8.47574870293519, ,-4.31937765825,relocated
2022/03/02T11:30:01.956862,-109.688497262,-60.1248242233,1366.85245438,46.51043556409717,8.475937292820172, ,-4.66642995955,relocated
2022/03/02T11:30:14.578149,-119.599157898,-69.7964402119,1366.62959979,46.510349747936964,8.475806510691328, ,-4.31268144448,relocated
2022/03/02T11:35:24.579681,-100.587729123,-59.9362212915,1366.39187739,46.51043617827013,8.476055890541716, ,-4.71269888036,relocated
2022/03/02T11:39:24.748058,-107.822556478,-57.804670114,1362.22473913,46.510456210682975,8.475962001192713, ,-4.56091999102,relocated
2022/03/02T11:45:03.377973,-118.012818204,-62.0268280271,1364.46767696,46.51041944518809,8.475828515156381, ,-4.4339524156,relocated
2022/03/02T11:46:00.675231,-113.103302313,-70.8277082338,1367.34651658,46.51033969968475,8.475890961454791, ,-4.38131903975,relocated
2022/03/02T11:52:15.750904,-111.260624011,-66.8460419076,1368.11152812,46.51037529512056,8.475915653771272, ,-4.49048522462,relocated
2022/03/02T11:53:17.127413,-126.723992901,-60.0143979394,1368.1249365,46.510438582996876,8.475715372651356, ,-4.1970958198,relocated
2022/03/02T11:53:31.792809,-107.700387732,-59.1098142431,1368.07723135,46.510444457775165,8.475963369043988, ,-4.55540367714,relocated
