Time,Eastern Bedretto,Northern Bedretto,Depth,Latitude,Longitude,MwA
2022/03/23T11:16:10.608192,-74.758927959,-28.562207686,1403.2832829,46.510714751731,8.47639730928,-4.12
2022/03/23T11:19:06.773584,-83.1624413761,-37.8748689848,1406.3111945,46.510631985018,8.476286222378,-4.23
2022/03/23T11:19:41.531888,-80.7257719268,-37.8599462311,1410.3513534,46.510631828612,8.47631796943,-4.49
2022/03/23T11:20:56.587028,-80.4624873018,-31.7106021591,1396.9321619,46.510687112201,8.476322461286,-3.59
2022/03/23T11:21:21.353721,-84.0040132292,-31.7719946196,1394.674398,46.510686981685,8.476276311691,-4.45
2022/03/23T11:21:24.308190,-80.5521438085,-34.0263476078,1403.2383575000001,46.510666291901,8.476320893174,-4.3
2022/03/23T11:22:52.799102,-82.5145914531,-25.6586539776,1391.8998189000001,46.51074179348,8.476296769743,-3.95
2022/03/23T11:23:44.909404,-84.6767539075,-33.68120814,1396.578005,46.510669888292,8.476267217907,-4.17
2022/03/23T11:23:44.950434,-84.8768345588,-33.7679763148,1397.0417674999999,46.510669131534,8.476264596206,-4.17
2022/03/23T11:24:40.274072,-83.8144480917,-24.8793343306,1384.9069206,46.510748959317,8.47627997051,-4.4
2022/03/23T11:27:06.398850,-79.2930527804,-21.5701089203,1400.1986685000002,46.51077818437,8.476339443341,-3.26
2022/03/23T11:27:17.605470,-85.6954729157,-40.7075864703,1404.4284231,46.51060680689,8.476252734106,-4.19
2022/03/23T11:27:30.582252,-81.4892007718,-28.5786854709,1394.9288883,46.510715405753,8.476309625068,-4.19
2022/03/23T11:27:30.931202,-81.5052380068,-28.6105215477,1394.9933252,46.510715121288,8.476309410637,-3.88
2022/03/23T11:27:45.025823,-83.070546383,-35.2857661895,1402.3761584000001,46.510655263383,8.476287866324,-4.22
2022/03/23T11:27:52.796126,-84.7981206188,-33.6779959542,1397.0963663,46.510669931518,8.476265637192,-4.29
2022/03/23T11:28:33.648995,-85.0645709825,-41.1350029958,1406.1832774,46.510602886967,8.476260879621,-4.28
2022/03/23T11:28:41.934730,-30.8097722405,-56.7539089562,1412.0297773999998,46.5104559412,8.476965022621,-3.23
2022/03/23T11:28:51.121534,-81.5422330308,-34.2906443481,1403.8048808,46.510664032256,8.476307948551,-4.54
