ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
KP201602170338,47.368432,7.128618,2.102,576584,246446,-2102,386.4,272.8,418.9,2016,2,17,3,38,34.41,1.59,,,,,,,
KP202509030228,46.231529,7.135113,2.066,576584,120055,-2066,35.8,37.8,48.1,2025,9,3,2,28,25.13,0.25,,,,,,,
KP202102281627,46.126686,7.135926,4.838,576601,108400,-4838,35.6,53,101.2,2021,2,28,16,27,10.78,0.32,,,,,,,
KP201911160009,46.322585,7.134885,0.386,576605,130178,-386,450.5,195.1,1145.4,2019,11,16,0,9,15.52,0.9,,,,,,,
KP202102281050,46.126771,7.136006,4.835,576608,108410,-4835,35.7,52.4,97.6,2021,2,28,10,50,48.18,0.57,,,,,,,
KP201004082029,46.788921,7.132522,2.946,576626,182018,-2946,217.6,1046.5,814,2010,4,8,20,30,15.89,1.2,,,,,,,
KP202108091338,45.824308,7.137949,4.951,576628,74785,-4951,87.7,54.7,60.1,2021,8,9,13,38,10.08,1.44,,,,,,,
KP202401040004,47.363159,7.129268,-0.616,576631,245859,616,330.4,329.2,466.9,2024,1,4,0,4,19.707,1.14,,,,,,,
KP201005282126,46.220003,7.136022,1.162,576649,118774,-1162,589.1,499.5,1286,2010,5,28,21,27,13.35,1.4,,,,,,,
KP202108091325,45.824204,7.138247,4.981,576652,74774,-4981,87.4,55.7,74.6,2021,8,9,13,25,20.53,1.46,,,,,,,
KP202102181852,45.833853,7.138248,5.538,576656,75846,-5538,95.6,56.5,85.1,2021,2,18,18,52,18.69,1.51,,,,,,,
KP199105171406,45.836667,7.138248,4.067,576657,76159,-4067,324.6,359.6,1262.4,1991,5,17,14,7,17.67,1.9,,,,,,,
KP201808170856,45.906066,7.137916,2.68,576661,83874,-2680,112.6,76.5,1019.4,2018,8,17,8,56,5.5,0.94,,,,,,,
KP201502262033,45.826758,7.138444,5.81,576668,75057,-5810,94.6,57,106.5,2015,2,26,20,33,35.07,1.82,,,,,,,
KP201305160440,45.906219,7.138269,2.683,576688,83891,-2683,112.7,75.8,1051,2013,5,16,4,40,36.28,1.29,,,,,,,
KP201207301524,45.767145,7.139066,3.986,576691,68430,-3986,166.9,115.5,289.2,2012,7,30,15,24,24.42,1.3,,,,,,,
KP200203090611,45.912715,7.138421,2.452,576703,84613,-2452,173.3,744.8,748.7,2002,3,9,6,11,26.82,1,,,,,,,
KP200707130127,46.231778,7.136675,1.098,576704,120082,-1098,601.9,540.7,841.4,2007,7,13,1,28,8.62,0.8,,,,,,,
KP198808111424,46.354,7.136,3,576705,133669,-3000,-9,-9,-9,1988,8,11,14,24,51.4,1.4,,,,,,,
KP200809190112,45.832867,7.138949,5.613,576710,75736,-5613,92.1,62.6,101.2,2008,9,19,1,12,30.75,1.3,,,,,,,
KP201612120633,45.837763,7.139093,5.502,576723,76281,-5502,95.8,55.2,87.2,2016,12,12,6,33,35.47,1.42,,,,,,,
KP201404191035,45.88591,7.138899,1.623,576728,81633,-1623,349.7,264.3,318.2,2014,4,19,10,35,3.77,2.8,,,,,,,
KP199910292233,45.815482,7.139616,0.549,576754,73804,-549,553,1278.3,3471.5,1999,10,29,22,33,56.98,1.5,,,,,,,
KP201311130257,46.247752,7.137375,2.392,576765,121858,-2392,296.1,254.4,331.9,2013,11,13,2,57,11.7,0.63,,,,,,,
KP200110101511,46.134022,7.138101,-0.451,576773,109215,451,284.5,484,714.8,2001,10,10,15,11,48.688,0.7,,,,,,,
KP201910240740,45.729902,7.140547,6.454,576790,64289,-6454,209.6,95.9,235.7,2019,10,24,7,40,35.03,2.01,,,,,,,
KP202504191227,45.828834,7.140072,5.981,576795,75288,-5981,94.9,58.4,105.5,2025,4,19,12,27,15.54,1.27,,,,,,,
KP201212190706,46.796678,7.13514,2.865,576830,182880,-2865,224.6,588.2,1131.1,2012,12,19,7,6,45.98,1.63,,,,,,,
KP201910240745,45.729807,7.141115,6.471,576834,64279,-6471,208.9,97.5,241.4,2019,10,24,7,45,40.03,1.17,,,,,,,
KP202401040907,47.361318,7.131993,-0.49,576836,245654,490,283,276.1,429.2,2024,1,4,9,7,29.59,1.42,,,,,,,
KP198604112336,46.171576,7.138746,15.554,576838,113390,-15554,438.1,803.1,2484.3,1986,4,11,23,36,52.737,1.6,,,,,,,
KP198604120003,46.174,7.139,7,576859,113659,-7000,-9,-9,-9,1986,4,12,0,3,14.9,1.4,,,,,,,
KP198408061243,45.83931,7.141078,4.976,576878,76452,-4976,353.1,520,2460.3,1984,8,6,12,44,0.84,2.3,,,,,,,
KP201606262348,46.30419,7.138872,1.439,576905,128131,-1439,487.5,643,1932.4,2016,6,26,23,48,57.311,0.74,,,,,,,
KP202512110743_1,47.231129,7.133827,18.445,576918,231179,-18445,51.6,60.2,79.8,2025,12,11,7,43,47.36,1.1,,,,,,,
KP202512110920,47.23106,7.133855,18.447,576920,231171,-18447,51.3,60.5,80.8,2025,12,11,9,20,56.31,1.25,,,,,,,
KP202512110744,47.23133,7.133914,18.434,576924,231201,-18434,51.6,59.9,79.4,2025,12,11,7,44,19.56,1.3,,,,,,,
KP200702010648,45.845813,7.141777,1.994,576935,77175,-1994,108.5,221.1,435.9,2007,2,1,6,48,25.57,1.2,,,,,,,
KP201609301946,45.832657,7.14195,5.913,576943,75712,-5913,98.3,66.5,89.9,2016,9,30,19,46,30.44,0.59,,,,,,,
KP200801131203,46.337893,7.13941,5.881,576960,131878,-5881,85.6,95,178.8,2008,1,13,12,3,54.9,1.1,,,,,,,
KP198310221109,46.247,7.14,13,576967,121774,-13000,-9,-9,-9,1983,10,22,11,9,23.2,1.9,,,,,,,
KP201001211934,46.021842,7.141303,7.489,576973,96744,-7489,113.9,47.6,646.8,2010,1,21,19,34,47.67,0.5,,,,,,,
KP202303181305,45.832065,7.142418,5.949,576979,75646,-5949,97.9,68.3,88.1,2023,3,18,13,5,8.41,1.4,,,,,,,
KP198306010423,45.768,7.143,8,576997,68524,-8000,-9,-9,-9,1983,6,1,4,23,35.2,1.7,,,,,,,
KP198810192313,45.852319,7.142712,10.991,577010,77898,-10991,326.8,1182.4,2273.1,1988,10,19,23,14,18.693,1.8,,,,,,,
KP200803090913,45.827628,7.142897,6.076,577014,75153,-6076,102.8,55.4,115.3,2008,3,9,9,13,24.6,0.7,,,,,,,
KP202509010632,45.829659,7.143074,6.143,577029,75379,-6143,99.9,63,86,2025,9,1,6,32,8.9,0.99,,,,,,,
KP201410190642,45.826772,7.143208,6.127,577038,75058,-6127,100.1,58.8,135.1,2014,10,19,6,42,58.13,1.22,,,,,,,
KP201801260039,45.943071,7.143234,3.802,577089,87986,-3802,95.6,83.1,2001.8,2018,1,26,0,39,33.63,0.69,,,,,,,
KP199810011500,45.804,7.144,10,577090,72526,-10000,-9,-9,-9,1998,10,1,15,0,35.7,1.7,,,,,,,
KP202409162301,45.896467,7.143834,4.051,577116,82805,-4051,96.8,65.3,226.2,2024,9,16,23,1,59.29,0.92,,,,,,,
KP201401090827,47.16466,7.13694,9.676,577125,223788,-9676,-9,-9,-9,2014,1,9,8,27,36.684,1.28,,,,,,,
KP202306142025,46.285028,7.142042,5.599,577141,126000,-5599,22.4,29.8,34.1,2023,6,14,20,25,8.07,1.01,,,,,,,
KP201108082338,45.937477,7.144069,4.06,577151,87364,-4060,91.8,65,441.3,2011,8,8,23,38,36.1,0.9,,,,,,,
KP198305290327,45.773,7.145,5,577155,69079,-5000,-9,-9,-9,1983,5,29,3,26,59.7,2,,,,,,,
KP202503060541,46.285015,7.142296,5.615,577160,125999,-5615,23.3,32.1,33.7,2025,3,6,5,41,4.65,0.86,,,,,,,
KP200706011421,45.888962,7.14445,7.354,577161,81971,-7354,257.1,102.7,595.8,2007,6,1,14,21,42.65,0.8,,,,,,,
KP200902252342,45.757156,7.145218,4.136,577165,67318,-4136,713.6,222.2,1080,2009,2,25,23,42,27.563,1,,,,,,,
KP201302151245,45.905827,7.144528,4.092,577174,83846,-4092,112.4,61.9,398.3,2013,2,15,12,45,54.41,1.67,,,,,,,
KP200505091906,46.215121,7.142976,5.494,577183,118229,-5494,45.9,53.7,69.8,2005,5,9,19,6,41.16,0.6,,,,,,,
KP202006221512,46.085157,7.143746,7.115,577188,103781,-7115,46.2,56.1,206.7,2020,6,22,15,12,3.23,0.46,,,,,,,
KP202407202304,46.242948,7.142936,1.723,577192,121322,-1723,54,43.1,107,2024,7,20,23,4,21.16,1,,,,,,,
KP198008230208,46.263,7.143,3,577205,123551,-3000,-9,-9,-9,1980,8,23,2,8,1.9,1.7,,,,,,,
KP200110190148,46.377455,7.142417,-0.862,577209,136275,862,1092.6,1590.9,5018.4,2001,10,19,1,48,44.895,1,,,,,,,
KP200802171241,45.917439,7.14509,1.814,577222,85136,-1814,626.2,85.1,3109.9,2008,2,17,12,41,31.47,3.6,,,,,,,
KP201501241428,45.894504,7.145585,2.056,577251,82587,-2056,156.4,516.1,1525.1,2015,1,24,14,28,25.65,0.73,,,,,,,
KP200707220828,46.235124,7.143834,0.957,577258,120452,-957,368,420.5,755.6,2007,7,22,8,28,41.21,1.1,,,,,,,
KP202101300143,46.086481,7.145054,7.28,577290,103928,-7280,43.5,57.2,202.4,2021,1,30,1,43,10.99,0.65,,,,,,,
KP198411262015,47.363434,7.138097,12.456,577298,245887,-12456,931.4,1788.2,5698.1,1984,11,26,20,15,33.17,2.2,,,,,,,
KP200702231927,46.055563,7.145321,5.322,577298,100491,-5322,54.1,40.3,528.8,2007,2,23,19,27,49.04,0.4,,,,,,,
KP201607051532,47.484862,7.137457,9.882,577301,259388,-9882,160.9,392.9,485.1,2016,7,5,15,32,19.37,1.48,,,,,,,
KP201607272112,47.484876,7.137471,9.884,577302,259390,-9884,161.4,384.8,492.2,2016,7,27,21,12,9.28,1.2,,,,,,,
KP201701082220,47.134081,7.13962,13.557,577315,220388,-13557,130.2,74.6,255.9,2017,1,8,22,20,47.65,0.85,,,,,,,
KP202103170220,46.469561,7.143526,4.931,577333,146513,-4931,134.7,100.4,102.4,2021,3,17,2,20,33.82,1.01,,,,,,,
KP202411181705,45.866269,7.146869,3.07,577339,79447,-3070,150,90.2,544.5,2024,11,18,17,5,50.93,0.45,,,,,,,
KP198303291806,45.738,7.148,10,577374,65187,-10000,-9,-9,-9,1983,3,29,18,6,39.8,2.9,,,,,,,
KP200706011325,45.897869,7.147182,0.928,577377,82960,-928,109.9,94.3,245.9,2007,6,1,13,25,27.58,0.5,,,,,,,
KP198305051251,45.79,7.148,10,577395,70968,-10000,-9,-9,-9,1983,5,5,12,51,11.1,2.2,,,,,,,
KP201909290318,46.248981,7.145651,1.381,577404,121992,-1381,58.6,55.6,274.2,2019,9,29,3,18,49.15,0.35,,,,,,,
KP202408130843,45.827642,7.148107,4.458,577419,75153,-4458,91.5,58.5,55.3,2024,8,13,8,43,26.96,0.87,,,,,,,
KP202202141524,45.929791,7.147593,3.948,577422,86509,-3948,94.3,58.5,185.1,2022,2,14,15,24,10.5,1.03,,,,,,,
KP202412181012,47.301074,7.140098,2.439,577422,238954,-2439,70.3,117.3,85.7,2024,12,18,10,12,9.75,1.3,,,,,,,
KP202412211943,47.301051,7.140216,2.441,577431,238951,-2441,70.7,118.4,95.1,2024,12,21,19,43,19.71,0.18,,,,,,,
KP201407081402,45.785808,7.149303,4.291,577495,70502,-4291,500,338.1,785.1,2014,7,8,14,2,3.6,0.9,,,,,,,
KP201602290647,45.832569,7.149274,5.65,577512,75700,-5650,102.7,63.8,97.5,2016,2,29,6,47,0.5,1.49,,,,,,,
KP200510271541,47.402991,7.140786,14.973,577518,250285,-14973,98.1,227.9,242.7,2005,10,27,15,41,18.23,2,,,,,,,
KP201105170406,46.216804,7.147537,-1.935,577536,118415,1935,357.4,405.1,862.4,2011,5,17,4,7,20.666,0.7,,,,,,,
KP202110132203_1,46.76563,7.144637,3.155,577542,179426,-3155,748.6,63.5,396.7,2021,10,13,22,3,42.02,0.74,,,,,,,
KP202110132203,46.765573,7.144693,3.139,577546,179419,-3139,748.1,63.1,396,2021,10,13,22,3,23.17,0.72,,,,,,,
KP202502050016,46.788095,7.14458,2.024,577547,181923,-2024,183.9,199.6,94,2025,2,5,0,16,53.78,1.27,,,,,,,
KP198305130314,45.8,7.15,10,577555,72079,-10000,-9,-9,-9,1983,5,13,3,14,44,1.8,,,,,,,
KP201407081401,45.786217,7.150185,4.31,577564,70547,-4310,491.9,361.5,837.6,2014,7,8,14,1,36.154,0.78,,,,,,,
KP199701150535,47.739616,7.139552,-0.243,577568,287714,243,1151.9,1267.4,4388.7,1997,1,15,5,35,10.146,2.9,,,,,,,
KP201701312239,46.255122,7.147886,1.104,577579,122674,-1104,79.8,146.2,121.8,2017,1,31,22,39,31.34,0.5,,,,,,,
KP200903300139,47.451834,7.141419,21.188,577586,255715,-21188,104.1,159.8,161.8,2009,3,30,1,39,54.55,2.6,,,,,,,
KP200903300724,47.451833,7.141458,21.183,577589,255715,-21183,105.4,164.6,163,2009,3,30,7,24,27.42,1.3,,,,,,,
KP202504040010,45.922681,7.149873,4.622,577596,85718,-4622,257,96,176.8,2025,4,4,0,10,52.72,0.49,,,,,,,
KP202601102053,45.909435,7.150157,5.139,577612,84245,-5139,210.9,72.4,377.4,2026,1,10,20,53,17.83,0.47,,,,,,,
KP200910082228,47.451795,7.141841,21.218,577618,255710,-21218,103,170.2,162.7,2009,10,8,22,28,29.37,1.4,,,,,,,
KP197605251433,46.331,7.148,5,577619,131109,-5000,-9,-9,-9,1976,5,25,14,33,26.3,0,,,,,,,
KP201904130707,46.428555,7.147758,4.221,577641,141954,-4221,166.9,220.3,592.9,2019,4,13,7,7,35.47,1.5,,,,,,,
KP200103110935,45.826533,7.151022,4.127,577645,75029,-4127,877.4,17916.2,8277.1,2001,3,11,9,35,21.833,1.4,,,,,,,
KP202310182338,47.36449,7.142985,0.404,577667,246003,-404,785.5,705.6,997.6,2023,10,18,23,38,41.506,0.69,,,,,,,
KP201410071241,46.289517,7.149034,7.874,577682,126497,-7874,51.8,53.4,48.3,2014,10,7,12,41,34.64,0.54,,,,,,,
KP201311290940,46.245737,7.149319,2.356,577686,121631,-2356,65.5,50.5,66.9,2013,11,29,9,40,8.86,1.13,,,,,,,
KP202310030005,46.359037,7.148892,6.428,577699,134226,-6428,466.3,532.8,1545.8,2023,10,3,0,5,47.629,0.24,,,,,,,
KP202406240413,45.952959,7.15114,4.181,577706,89083,-4181,124.7,151.9,903.6,2024,6,24,4,13,53.84,1.71,,,,,,,
KP199604071429,47.350369,7.143614,-0.727,577709,244433,727,859.4,1232.6,3660.8,1996,4,7,14,29,48.287,2.2,,,,,,,
KP201311261308,46.245895,7.149826,2.368,577725,121648,-2368,67,49.9,68.7,2013,11,26,13,8,54.55,1.68,,,,,,,
KP201407251149,45.871243,7.152222,4.14,577757,79999,-4140,91,56.8,108.3,2014,7,25,11,49,28.04,1.23,,,,,,,
KP200011242134,46.219157,7.150404,-2.259,577758,118675,2259,428.2,625.3,335.9,2000,11,24,21,35,11.158,1.3,,,,,,,
KP197506160139,46.301,7.15,7,577761,127774,-7000,-9,-9,-9,1975,6,16,1,39,2.4,0,,,,,,,
KP198306092347,45.742,7.153,11,577765,65631,-11000,-9,-9,-9,1983,6,9,23,47,11.3,2.1,,,,,,,
KP201406170223,46.289205,7.150366,7.915,577784,126462,-7915,46.2,54.7,48.9,2014,6,17,2,23,14.67,0.82,,,,,,,
KP201401090316,47.144694,7.145768,-0.446,577786,221566,446,229.2,262.9,2526.3,2014,1,9,3,16,53.235,1.77,,,,,,,
KP202012090123,46.236742,7.150812,2.034,577797,120630,-2034,46.1,34.1,66.5,2020,12,9,1,23,42.22,0.33,,,,,,,
KP201310232042,46.193603,7.151231,1.978,577812,115835,-1978,124.3,116.6,194.3,2013,10,23,20,42,10.9,2.37,,,,,,,
KP201012010942,45.87206,7.15296,4.075,577814,80089,-4075,82.5,54.8,87.4,2010,12,1,9,42,49.92,2.1,,,,,,,
KP201704151548,46.798237,7.148336,1.818,577838,183050,-1818,185.6,72.6,65.4,2017,4,15,15,48,46.92,1.58,,,,,,,
KP202007041921,46.738682,7.148732,1.187,577843,176429,-1187,423.3,182.8,739.7,2020,7,4,19,21,58.92,0.84,,,,,,,
KP201704100346,46.798363,7.148433,1.891,577845,183064,-1891,185.1,72.5,62.9,2017,4,10,3,46,57.73,2.16,,,,,,,
KP202407222357,46.23587,7.151518,2.114,577851,120533,-2114,38.3,40.1,50.1,2024,7,22,23,57,54.05,0.5,,,,,,,
KP197707191900,45.769,7.154,10,577854,68632,-10000,-9,-9,-9,1977,7,19,19,0,20.9,2.3,,,,,,,
KP202211210118,45.868896,7.153609,4.156,577864,79737,-4156,589.4,201.7,720.5,2022,11,21,1,18,29.431,0.18,,,,,,,
KP202010270108,47.438241,7.145336,19.302,577876,254202,-19302,251.6,1539.7,427,2020,10,27,1,8,53.16,0.76,,,,,,,
KP201202121040,45.872329,7.153812,4.142,577881,80119,-4142,85,54.8,86.1,2012,2,12,10,40,35.74,0.6,,,,,,,
KP199512012328,45.875685,7.154084,3.991,577903,80492,-3991,296.9,402.1,4219.3,1995,12,1,23,28,41.14,2,,,,,,,
KP202002100425,46.220355,7.152271,5.822,577903,118808,-5822,19.5,29.3,33.2,2020,2,10,4,25,7.97,0.98,,,,,,,
KP202002160205,46.220394,7.152375,5.837,577911,118812,-5837,20.3,29.1,33.7,2020,2,16,2,5,12.62,0.22,,,,,,,
KP202504290218,45.919925,7.153994,4.614,577914,85410,-4614,96.1,74.6,228.2,2025,4,29,2,18,23.74,1.03,,,,,,,
KP199802101444,45.888502,7.154171,10.651,577915,81917,-10651,259.9,393.2,818.4,1998,2,10,14,45,8.48,1.2,,,,,,,
KP202311251157,46.218006,7.152662,7.075,577932,118547,-7075,31.3,42.2,45.9,2023,11,25,11,57,36.31,0.78,,,,,,,
KP202104032104,46.220573,7.152674,5.857,577934,118832,-5857,19.6,29.8,34.7,2021,4,3,21,4,47.85,0.23,,,,,,,
KP201611202002,45.872484,7.154545,4.101,577938,80136,-4101,83.6,54.6,88.4,2016,11,20,20,2,3.59,1.12,,,,,,,
KP201701171723,45.872537,7.154549,4.13,577938,80142,-4130,84.1,54.7,89.4,2017,1,17,17,23,23.92,0.64,,,,,,,
KP201509051801,46.235222,7.152656,1.004,577939,120461,-1004,370.2,456.8,987.4,2015,9,5,18,1,46.407,0.41,,,,,,,
KP202107231316,46.251492,7.152678,-0.606,577947,122269,606,142.2,155.2,812.8,2021,7,23,13,16,57.713,0.6,,,,,,,
KP198305130311,45.817,7.155,10,577951,73968,-10000,-9,-9,-9,1983,5,13,3,11,12.7,2.2,,,,,,,
KP201401100304,47.147542,7.148013,1.308,577958,221882,-1308,252.9,219.5,2849,2014,1,10,3,4,15.83,1.16,,,,,,,
KP200401191359,46.217505,7.153144,2.475,577969,118491,-2475,161.5,125.9,243.7,2004,1,19,14,0,3.8,0.6,,,,,,,
KP199604071244,47.369197,7.146978,-0.727,577971,246525,727,1262.3,1579,2204.7,1996,4,7,12,44,37.943,1.6,,,,,,,
KP201411300958,45.879131,7.155013,3.95,577977,80875,-3950,81.2,68.1,124.8,2014,11,30,9,58,52.04,0.75,,,,,,,
KP202506262138,45.898012,7.154914,4.638,577977,82974,-4638,96,74.1,209.7,2025,6,26,21,38,6.52,0.78,,,,,,,
KP201611030545,45.894828,7.155337,4.458,578008,82620,-4458,100.5,85.5,226.7,2016,11,3,5,45,23.01,1.29,,,,,,,
KP199909011554,46.235363,7.153638,12.737,578014,120476,-12737,883.6,905.7,4186.7,1999,9,1,15,54,47.87,2.5,,,,,,,
KP201606222245,45.897124,7.15604,4.49,578064,82875,-4490,86.1,58.5,160.6,2016,6,22,22,45,32.99,2.12,,,,,,,
KP200904070006,47.156917,7.149401,4.247,578067,222924,-4247,418,297.7,2885.3,2009,4,7,0,6,13.33,1.5,,,,,,,
KP202407310146,46.240134,7.154378,-2.535,578073,121006,2535,709.6,253.4,1983.9,2024,7,31,1,46,50.732,0.58,,,,,,,
KP201609141603,46.286186,7.154139,2.435,578074,126126,-2435,20.6,28.4,33.3,2016,9,14,16,3,27.51,1.02,,,,,,,
KP200802281955,45.842694,7.156468,4.064,578075,76824,-4064,104.6,59.8,117.5,2008,2,28,19,56,15.57,0.9,,,,,,,
KP202304220428,45.872009,7.156378,4.43,578080,80083,-4430,89.9,72.4,127.8,2023,4,22,4,28,39.03,0.72,,,,,,,
KP200704151129,45.897217,7.1564,0.273,578092,82885,-273,87.6,190.7,494.8,2007,4,15,11,30,6.28,1,,,,,,,
KP201609290506,46.286165,7.154455,2.439,578098,126123,-2439,21.5,29.6,33.5,2016,9,29,5,6,29.99,0.75,,,,,,,
KP199701290013,47.733,7.147,10,578124,286976,-10000,-9,-9,-9,1997,1,29,0,12,53.5,1.7,,,,,,,
KP201504090005,47.144906,7.150367,9.124,578135,221588,-9124,34,31.4,470.1,2015,4,9,0,5,0.78,1.32,,,,,,,
KP201806090918,45.860108,7.157161,4.18,578136,78759,-4180,144.7,55.1,66.4,2018,6,9,9,18,12.39,1.29,,,,,,,
KP201503150821,47.144792,7.150471,9.106,578143,221576,-9106,34.1,31,466,2015,3,15,8,21,38.04,1.06,,,,,,,
KP201401082329,47.151857,7.150621,14.839,578157,222361,-14839,826.5,3096.6,7297.2,2014,1,8,23,29,33.493,1.09,,,,,,,
KP202510101717,45.882087,7.15737,4.1,578161,81203,-4100,80.2,63.5,122.1,2025,10,10,17,17,16.72,0.68,,,,,,,
KP201502011226,47.144587,7.150755,9.127,578164,221553,-9127,34,31.1,465.6,2015,2,1,12,26,39.43,1.61,,,,,,,
KP198512251554,46.067817,7.1565,-0.756,578168,101850,756,207.6,858.7,1482.4,1985,12,25,15,54,39.244,1.5,,,,,,,
KP201505091834,47.145738,7.150791,9.115,578168,221681,-9115,33.9,31.6,466.1,2015,5,9,18,34,51.73,2.4,,,,,,,
KP202510091935,45.882044,7.157495,4.107,578171,81198,-4107,80.5,64.3,122.8,2025,10,9,19,35,16.31,0.65,,,,,,,
KP202510092352,45.882059,7.157538,4.108,578174,81200,-4108,80.2,63.9,124.2,2025,10,9,23,52,0.66,0.49,,,,,,,
KP202510100057,45.882067,7.157575,4.103,578177,81201,-4103,79.2,64.5,124.9,2025,10,10,0,57,29.23,0.41,,,,,,,
KP200707201630,46.300711,7.155413,5.354,578178,127740,-5354,256.9,310.8,566.3,2007,7,20,16,31,18.238,0.3,,,,,,,
KP202506260606,47.078885,7.151378,25.958,578185,214248,-25958,299.9,412.6,899,2025,6,26,6,6,49.69,1.63,,,,,,,
KP201505092218,47.145985,7.151058,9.09,578188,221708,-9090,34.8,31.6,468.8,2015,5,9,22,18,28.82,1.17,,,,,,,
KP201505141628,47.145321,7.151272,9.073,578204,221634,-9073,33.9,31.5,470.4,2015,5,14,16,28,18,1.04,,,,,,,
KP201501312154,47.14479,7.151406,9.086,578214,221575,-9086,33.7,31.1,470.4,2015,1,31,21,54,1.91,3.14,,,,,,,
KP201505100303,47.145286,7.151434,9.039,578216,221630,-9039,34.2,31.7,473.8,2015,5,10,3,3,49.54,1.21,,,,,,,
KP202408072259,46.231129,7.156271,-2.129,578216,120005,2129,955.7,499.7,1868.3,2024,8,7,22,59,26.161,0.36,,,,,,,
KP201702230410,47.146302,7.151477,9.183,578220,221743,-9183,34,31.7,462,2017,2,23,4,10,27.09,1.21,,,,,,,
KP201502230052,47.145461,7.151521,9.009,578223,221650,-9009,33.6,31.3,473,2015,2,23,0,52,9.55,1.08,,,,,,,
KP201501312123,47.144576,7.151583,9.157,578227,221551,-9157,34.3,31.1,459.1,2015,1,31,21,23,29.54,1.64,,,,,,,
KP202308280938,45.887091,7.158302,4.856,578235,81759,-4856,106.3,71.3,124.2,2023,8,28,9,38,42.48,1.17,,,,,,,
KP201502010020,47.145065,7.151737,8.987,578239,221606,-8987,33.5,31.5,472.3,2015,2,1,0,20,57.3,1.11,,,,,,,
KP201910260112,47.144798,7.15177,9.295,578241,221576,-9295,37.9,29.2,442.3,2019,10,26,1,12,38.73,1.23,,,,,,,
KP201408220525,47.146649,7.151811,9.265,578245,221782,-9265,33.9,31.5,448.4,2014,8,22,5,25,59.47,1.6,,,,,,,
KP201502020405,47.145146,7.151825,9.054,578246,221615,-9054,34,31.4,471.2,2015,2,2,4,5,18.27,2.7,,,,,,,
KP200409272317,46.422081,7.155746,7.571,578252,141232,-7571,306,557.5,1471.3,2004,9,27,23,17,49.67,0.6,,,,,,,
KP201501312220,47.144553,7.151997,9.081,578258,221549,-9081,34,31.2,472.6,2015,1,31,22,20,56.17,2.14,,,,,,,
KP201401201931,47.145988,7.152042,9.202,578262,221708,-9202,34.3,31.6,458,2014,1,20,19,31,19.73,1.86,,,,,,,
KP199003242318,45.831036,7.158957,5.809,578264,75527,-5809,1086.6,1310.1,1579.2,1990,3,24,23,18,57.862,0,,,,,,,
KP201401090326,47.144671,7.152258,9.237,578278,221562,-9237,34,31,452.4,2014,1,9,3,26,45.46,2.17,,,,,,,
KP201401110905,47.145189,7.152245,9.221,578278,221619,-9221,34,31.2,456.5,2014,1,11,9,5,38,1.65,,,,,,,
KP201401100932,47.145039,7.152263,9.215,578279,221603,-9215,34.2,31.2,456.5,2014,1,10,9,32,22.87,2.11,,,,,,,
KP201310231323,46.113659,7.157717,7.404,578280,106946,-7404,218.5,357.4,1139.8,2013,10,23,13,23,41.439,1.18,,,,,,,
KP201401110538,47.145306,7.15232,9.206,578283,221632,-9206,34.2,31.3,457.9,2014,1,11,5,38,20.39,1.27,,,,,,,
KP201401081832,47.144132,7.152489,9.223,578296,221502,-9223,33.9,31,457.9,2014,1,8,18,32,19.48,1.88,,,,,,,
KP202407271222,46.245202,7.157232,0.529,578296,121569,-529,14.6,19.5,35,2024,7,27,12,22,36.61,1.07,,,,,,,
KP201401190410,47.145341,7.152503,9.247,578297,221636,-9247,34.2,31.3,454,2014,1,19,4,10,22.97,1.16,,,,,,,
KP201401081830,47.144214,7.152565,9.273,578301,221511,-9273,33.8,30.8,448.5,2014,1,8,18,30,29.7,2.29,,,,,,,
KP201405281943,47.146233,7.152563,9.113,578302,221735,-9113,34.1,30.8,454.9,2014,5,28,19,43,21.34,1.02,,,,,,,
KP201401090025,47.144434,7.152602,9.214,578304,221535,-9214,33.8,31.2,455.8,2014,1,9,0,25,27.62,1.82,,,,,,,
KP201401090813,47.143672,7.152615,9.112,578305,221451,-9112,34,31,468.2,2014,1,9,8,13,56.85,1.88,,,,,,,
KP201401081812,47.143807,7.152629,9.236,578306,221466,-9236,33.9,30.8,454.6,2014,1,8,18,12,25.44,2.76,,,,,,,
KP200901130555,45.877035,7.159295,4.328,578308,80641,-4328,98.6,58,122.7,2009,1,13,5,56,14.88,0.2,,,,,,,
KP201401180417,47.145776,7.152687,9.185,578311,221684,-9185,34.1,31.2,458,2014,1,18,4,17,27.54,1.18,,,,,,,
KP201401090043,47.145212,7.152693,9.182,578312,221622,-9182,34,31.2,460.7,2014,1,9,0,43,8.15,1.19,,,,,,,
KP198902230843,45.874315,7.159409,1.482,578316,80338,-1482,293.6,295.3,455.2,1989,2,23,8,43,19.35,1.5,,,,,,,
KP201401082336,47.144938,7.152755,9.204,578316,221591,-9204,34,31.1,455.2,2014,1,8,23,36,52.26,1.76,,,,,,,
KP197906120831,47.29,7.152,7,578318,237719,-7000,-9,-9,-9,1979,6,12,8,31,26.4,1.7,,,,,,,
KP201905240954,46.196646,7.15781,-1.785,578321,116171,1785,230.8,165.8,755,2019,5,24,9,54,33.58,0.32,,,,,,,
KP202407271221,46.245413,7.157637,0.539,578327,121592,-539,14.5,19.9,34.8,2024,7,27,12,21,38.36,1.09,,,,,,,
